POS Tag: NNPA
Word: A4 | Lemma: A4 | a56_181to186_tags.txt | SN:133 | TN:6
Word: L. | Lemma: L. | a56_227_tags.txt | SN:7 | TN:18
Word: L. | Lemma: L. | a56_228_tags.txt | SN:7 | TN:16
Word: L.A. | Lemma: L.A. | a56_238to240_tags.txt | SN:3 | TN:19
Word: LSD | Lemma: LSD | a56_224_tags.txt | SN:17 | TN:6
Word: M | Lemma: M | a56_193to197_tags.txt | SN:105 | TN:27
Word: M | Lemma: M | a56_261_tags.txt | SN:15 | TN:22
Word: M | Lemma: M | a56_261_tags.txt | SN:16 | TN:24
Word: M.H. | Lemma: M.H. | a56_181to186_tags.txt | SN:6 | TN:17
Word: MASP | Lemma: MASP | a56_247_tags.txt | SN:32 | TN:5
Word: MC5 | Lemma: MC5 | a56_251_tags.txt | SN:31 | TN:3
Word: MENCAP | Lemma: MENCAP | a56_181to186_tags.txt | SN:142 | TN:15
Word: MGM | Lemma: MGM | a56_249_tags.txt | SN:2 | TN:13
Word: MLAs | Lemma: MLAs | a56_261_tags.txt | SN:11 | TN:13
Word: MLB | Lemma: MLB | a56_249_tags.txt | SN:4 | TN:4
Word: MLC | Lemma: MLC | a56_181to186_tags.txt | SN:6 | TN:14
Word: MP | Lemma: MP | a56_181to186_tags.txt | SN:5 | TN:8
Word: N.A.A.C.P. | Lemma: N.A.A.C.P. | a56_228_tags.txt | SN:20 | TN:35
Word: N.J. | Lemma: N.J. | a56_213_tags.txt | SN:17 | TN:52
Word: NATO | Lemma: NATO | a56_263_tags.txt | SN:18 | TN:28
Word: NATO | Lemma: NATO | a56_264_tags.txt | SN:1 | TN:7
Word: NBA | Lemma: NBA | a56_252_tags.txt | SN:2 | TN:21
Word: NBA | Lemma: NBA | a56_252_tags.txt | SN:17 | TN:27
Word: NCAA | Lemma: NCAA | a56_252_tags.txt | SN:5 | TN:22
Word: NCAA | Lemma: NCAA | a56_252_tags.txt | SN:6 | TN:5
Word: NCCA | Lemma: NCCA | a56_252_tags.txt | SN:5 | TN:10
Word: NFATc | Lemma: NFATc | a56_181to186_tags.txt | SN:106 | TN:0
Word: NFATc | Lemma: NFATc | a56_181to186_tags.txt | SN:109 | TN:16
Word: NFL | Lemma: NFL | a56_252_tags.txt | SN:3 | TN:37
Word: NFL | Lemma: NFL | a56_252_tags.txt | SN:15 | TN:7
Word: NHL | Lemma: NHL | a56_252_tags.txt | SN:3 | TN:55
Word: NHL | Lemma: NHL | a56_252_tags.txt | SN:17 | TN:15
Word: NL | Lemma: NL | a56_253to258_tags.txt | SN:36 | TN:5
Word: OECD | Lemma: OECD | a56_263_tags.txt | SN:18 | TN:26
Word: OECD | Lemma: OECD | a56_264_tags.txt | SN:1 | TN:12
Word: OS | Lemma: OS | a56_247_tags.txt | SN:2 | TN:5
Word: OSESP | Lemma: OSESP | a56_247_tags.txt | SN:32 | TN:28
Word: P.R. | Lemma: P.R. | a56_263_tags.txt | SN:16 | TN:12
Word: PAEEK | Lemma: PAEEK | a56_235to237_tags.txt | SN:54 | TN:78
Word: PDF | Lemma: PDF | lopez_clement_s11_tags.txt | SN:35 | TN:3
Word: PR | Lemma: PR | a56_224_tags.txt | SN:24 | TN:20
Word: PUBS | Lemma: PUBS | a56_181to186_tags.txt | SN:72 | TN:43
Word: QC | Lemma: QC | a56_181to186_tags.txt | SN:6 | TN:20
Word: R&B | Lemma: R&B | a56_251_tags.txt | SN:26 | TN:2
Word: S. | Lemma: S. | a56_193to197_tags.txt | SN:58 | TN:13
Word: SEZs | Lemma: SEZs | a56_261_tags.txt | SN:19 | TN:26
Word: SNL | Lemma: SNL | a56_238to240_tags.txt | SN:31 | TN:12
Word: Sr. | Lemma: Sr. | a56_226_tags.txt | SN:11 | TN:19
Word: Sr. | Lemma: Sr. | a56_226_tags.txt | SN:22 | TN:6
Word: St. | Lemma: St. | a56_193to197_tags.txt | SN:9 | TN:18
Word: St. | Lemma: St. | a56_224_tags.txt | SN:4 | TN:6
Word: St. | Lemma: St. | a56_250_tags.txt | SN:15 | TN:12
Word: T.J. | Lemma: T.J. | a56_238to240_tags.txt | SN:50 | TN:7
Word: TRNC | Lemma: TRNC | a56_235to237_tags.txt | SN:5 | TN:2
Word: TRNC | Lemma: TRNC | a56_235to237_tags.txt | SN:36 | TN:17
Word: TRNC | Lemma: TRNC | a56_235to237_tags.txt | SN:37 | TN:5
Word: TRNC | Lemma: TRNC | a56_235to237_tags.txt | SN:46 | TN:14
Word: TV | Lemma: TV | a56_238to240_tags.txt | SN:12 | TN:33
Word: Th. | Lemma: Th. | a56_235to237_tags.txt | SN:64 | TN:45
Word: U.K. | Lemma: U.K. | a56_235to237_tags.txt | SN:32 | TN:16
Word: U.S | Lemma: U.S | a56_249_tags.txt | SN:16 | TN:12
Word: U.S. | Lemma: U.S. | a56_227_tags.txt | SN:4 | TN:102
Word: U.S. | Lemma: U.S. | a56_227_tags.txt | SN:4 | TN:113
Word: U.S. | Lemma: U.S. | a56_238to240_tags.txt | SN:33 | TN:26
Word: U.S. | Lemma: U.S. | a56_250_tags.txt | SN:20 | TN:52
Word: U.S. | Lemma: U.S. | a56_251_tags.txt | SN:7 | TN:5
Word: U.S. | Lemma: U.S. | a56_259_tags.txt | SN:13 | TN:9
Word: U.S.A | Lemma: U.S.A | a56_247_tags.txt | SN:6 | TN:48
Word: UK | Lemma: UK | a56_198_tags.txt | SN:12 | TN:15
Word: UK | Lemma: UK | lopez_clement_s11_tags.txt | SN:69 | TN:19
Word: UNAM | Lemma: UNAM | a56_227_tags.txt | SN:8 | TN:9
Word: US | Lemma: US | a56_224_tags.txt | SN:26 | TN:4
Word: US | Lemma: US | a56_226_tags.txt | SN:6 | TN:34
Word: US | Lemma: US | a56_227_tags.txt | SN:8 | TN:19
Word: US | Lemma: US | a56_227_tags.txt | SN:8 | TN:31
Word: US | Lemma: US | lopez_clement_s11_tags.txt | SN:50 | TN:21
Word: USA | Lemma: USA | a56_252_tags.txt | SN:18 | TN:12
Word: V. | Lemma: V. | a56_193to197_tags.txt | SN:53 | TN:6
Word: VCDs | Lemma: VCDs | lopez_clement_s11_tags.txt | SN:66 | TN:11
Word: W. | Lemma: W. | a56_193to197_tags.txt | SN:61 | TN:23
Word: W. | Lemma: W. | a56_227_tags.txt | SN:17 | TN:20
Word: W. | Lemma: W. | a56_238to240_tags.txt | SN:33 | TN:30
Word: WFB | Lemma: WFB | a56_226_tags.txt | SN:9 | TN:17
Word: WHO | Lemma: WHO | a56_181to186_tags.txt | SN:16 | TN:30
Word: WNBA | Lemma: WNBA | a56_252_tags.txt | SN:2 | TN:27
Word: WNBA | Lemma: WNBA | a56_252_tags.txt | SN:17 | TN:38
Word: XRS | Lemma: XRS | a56_247_tags.txt | SN:13 | TN:29
Word: XX | Lemma: XX | a56_181to186_tags.txt | SN:39 | TN:16
Word: XY | Lemma: XY | a56_181to186_tags.txt | SN:39 | TN:27
Word: c. | Lemma: c. | a56_193to197_tags.txt | SN:65 | TN:8
