POS Tag: CCT
Word: , | Lemma: , | a56_253to258_tags.txt | SN:168 | TN:35
Word: Kasama | Lemma: sama | a56_181to186_tags.txt | SN:95 | TN:0
Word: Kasama | Lemma: sama | a56_235to237_tags.txt | SN:64 | TN:0
Word: Kasama | Lemma: sama | a56_252_tags.txt | SN:23 | TN:0
Word: Kasapi | Lemma: Kasapi | a56_235to237_tags.txt | SN:49 | TN:0
Word: Kasunod | Lemma: sunod | a56_235to237_tags.txt | SN:35 | TN:0
Word: Kaya | Lemma: Kaya | a56_193to197_tags.txt | SN:52 | TN:0
Word: Maliban | Lemma: liban | a56_235to237_tags.txt | SN:44 | TN:0
Word: Ngunit | Lemma: Ngunit | a56_225_tags.txt | SN:16 | TN:0
Word: Ngunit | Lemma: Ngunit | a56_193to197_tags.txt | SN:112 | TN:0
Word: Ngunit | Lemma: Ngunit | a56_212_tags.txt | SN:5 | TN:0
Word: Ngunit | Lemma: Ngunit | a56_253to258_tags.txt | SN:108 | TN:0
Word: Ngunit | Lemma: Ngunit | a56_253to258_tags.txt | SN:110 | TN:0
Word: Ngunit | Lemma: Ngunit | a56_259_tags.txt | SN:24 | TN:0
Word: Ngunit | Lemma: Ngunit | a56_260_tags.txt | SN:7 | TN:0
Word: Ngunit | Lemma: Ngunit | cua_bernice_s11_tags.txt | SN:107 | TN:0
Word: Ngunit | Lemma: Ngunit | lopez_clement_s11_tags.txt | SN:19 | TN:0
Word: Ngunit | Lemma: Ngunit | lopez_clement_s11_tags.txt | SN:9 | TN:0
Word: O | Lemma: O | a56_253to258_tags.txt | SN:128 | TN:27
Word: One | Lemma: One | a56_252_tags.txt | SN:9 | TN:36
Word: Para | Lemma: Para | a56_238to240_tags.txt | SN:53 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:41 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:50 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:3 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:11 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:143 | TN:0
Word: Sa | Lemma: Sa | a56_228_tags.txt | SN:17 | TN:0
Word: Sa | Lemma: Sa | a56_261_tags.txt | SN:16 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:14 | TN:0
Word: Sa | Lemma: Sa | a56_238to240_tags.txt | SN:9 | TN:0
Word: Sa | Lemma: Sa | a56_251_tags.txt | SN:3 | TN:0
Word: Sa | Lemma: Sa | a56_204_tags.txt | SN:21 | TN:0
Word: Sa | Lemma: Sa | a56_259_tags.txt | SN:19 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:67 | TN:0
Word: Sa | Lemma: Sa | a56_235to237_tags.txt | SN:7 | TN:0
Word: Sa | Lemma: Sa | cua_bernice_s11_tags.txt | SN:105 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:144 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:144 | TN:0
Word: Sa | Lemma: Sa | a56_227_tags.txt | SN:22 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:2 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:109 | TN:0
Word: Sa | Lemma: Sa | a56_213_tags.txt | SN:37 | TN:0
Word: Sa | Lemma: Sa | a56_259_tags.txt | SN:12 | TN:0
Word: Sa | Lemma: Sa | a56_227_tags.txt | SN:19 | TN:0
Word: Sa | Lemma: Sa | a56_235to237_tags.txt | SN:25 | TN:0
Word: Sa | Lemma: Sa | a56_227_tags.txt | SN:9 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:100 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:37 | TN:0
Word: Sa | Lemma: Sa | a56_249_tags.txt | SN:5 | TN:0
Word: Sa | Lemma: Sa | cua_bernice_s11_tags.txt | SN:76 | TN:0
Word: Sa | Lemma: Sa | a56_204_tags.txt | SN:19 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:4 | TN:0
Word: Sa | Lemma: Sa | a56_223_tags.txt | SN:12 | TN:0
Word: Sa | Lemma: Sa | a56_198_tags.txt | SN:7 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:50 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:65 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:90 | TN:0
Word: Sa | Lemma: Sa | a56_259_tags.txt | SN:2 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:51 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:84 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:30 | TN:0
Word: Sa | Lemma: Sa | a56_211_tags.txt | SN:1 | TN:0
Word: Sa | Lemma: Sa | a56_213_tags.txt | SN:17 | TN:0
Word: Sa | Lemma: Sa | a56_214_tags.txt | SN:3 | TN:0
Word: Sa | Lemma: Sa | a56_225_tags.txt | SN:28 | TN:0
Word: Sa | Lemma: Sa | a56_213_tags.txt | SN:23 | TN:0
Word: Sa | Lemma: Sa | a56_252_tags.txt | SN:5 | TN:0
Word: Sa | Lemma: Sa | a56_259_tags.txt | SN:16 | TN:0
Word: Sa | Lemma: Sa | a56_225_tags.txt | SN:23 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:31 | TN:0
Word: Sa | Lemma: Sa | a56_212_tags.txt | SN:31 | TN:0
Word: Sa | Lemma: Sa | a56_252_tags.txt | SN:18 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:64 | TN:0
Word: Sa | Lemma: Sa | a56_227_tags.txt | SN:10 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:91 | TN:10
Word: Sa | Lemma: Sa | a56_247_tags.txt | SN:7 | TN:0
Word: Sa | Lemma: Sa | a56_212_tags.txt | SN:9 | TN:0
Word: Sa | Lemma: Sa | a56_214_tags.txt | SN:20 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:59 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:62 | TN:0
Word: Sa | Lemma: Sa | a56_259_tags.txt | SN:5 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:37 | TN:0
Word: Sa | Lemma: Sa | a56_211_tags.txt | SN:13 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:97 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:22 | TN:0
Word: Sa | Lemma: Sa | a56_223_tags.txt | SN:22 | TN:0
Word: Sa | Lemma: Sa | a56_223_tags.txt | SN:23 | TN:0
Word: Sa | Lemma: Sa | a56_224_tags.txt | SN:1 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:28 | TN:0
Word: Sa | Lemma: Sa | a56_259_tags.txt | SN:15 | TN:0
Word: Sa | Lemma: Sa | a56_224_tags.txt | SN:28 | TN:0
Word: Sa | Lemma: Sa | a56_264_tags.txt | SN:25 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:30 | TN:0
Word: Sa | Lemma: Sa | a56_238to240_tags.txt | SN:27 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:61 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:14 | TN:0
Word: Sa | Lemma: Sa | a56_228_tags.txt | SN:18 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:40 | TN:10
Word: Sa | Lemma: Sa | a56_252_tags.txt | SN:13 | TN:0
Word: Sa | Lemma: Sa | a56_223_tags.txt | SN:15 | TN:0
Word: Sa | Lemma: Sa | a56_259_tags.txt | SN:14 | TN:0
Word: Sa | Lemma: Sa | cua_bernice_s11_tags.txt | SN:81 | TN:0
Word: Sa | Lemma: Sa | a56_259_tags.txt | SN:4 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:7 | TN:0
Word: Sa | Lemma: Sa | a56_225_tags.txt | SN:14 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:2 | TN:0
Word: Sa | Lemma: Sa | a56_212_tags.txt | SN:25 | TN:0
Word: Sa | Lemma: Sa | a56_253to258_tags.txt | SN:66 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:42 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:11 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:108 | TN:0
Word: Sa | Lemma: Sa | a56_198_tags.txt | SN:6 | TN:0
Word: Sa | Lemma: Sa | a56_223_tags.txt | SN:18 | TN:0
Word: Sa | Lemma: Sa | a56_238to240_tags.txt | SN:21 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:16 | TN:0
Word: Sa | Lemma: Sa | lopez_clement_s11_tags.txt | SN:8 | TN:0
Word: Sa | Lemma: Sa | a56_226_tags.txt | SN:20 | TN:0
Word: Sa | Lemma: Sa | a56_198_tags.txt | SN:9 | TN:0
Word: Sa | Lemma: Sa | a56_204_tags.txt | SN:22 | TN:0
Word: Sa | Lemma: Sa | a56_225_tags.txt | SN:22 | TN:0
Word: Sa | Lemma: Sa | cua_bernice_s11_tags.txt | SN:39 | TN:0
Word: Sa | Lemma: Sa | a56_235to237_tags.txt | SN:36 | TN:0
Word: Sa | Lemma: Sa | a56_260_tags.txt | SN:2 | TN:0
Word: Sa | Lemma: Sa | a56_214_tags.txt | SN:5 | TN:0
Word: Sa | Lemma: Sa | a56_252_tags.txt | SN:10 | TN:0
Word: Sa | Lemma: Sa | a56_235to237_tags.txt | SN:9 | TN:0
Word: Sa | Lemma: Sa | a56_251_tags.txt | SN:22 | TN:0
Word: Sa | Lemma: Sa | a56_193to197_tags.txt | SN:2 | TN:0
Word: Sa | Lemma: Sa | a56_225_tags.txt | SN:12 | TN:0
Word: Sa | Lemma: Sa | a56_249_tags.txt | SN:2 | TN:0
Word: Sa | Lemma: Sa | a56_228_tags.txt | SN:10 | TN:0
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:118 | TN:0
Word: Sa | Lemma: Sa | a56_225_tags.txt | SN:3 | TN:0
Word: Sa | Lemma: Sa | a56_214_tags.txt | SN:43 | TN:1
Word: Sa | Lemma: Sa | a56_181to186_tags.txt | SN:124 | TN:0
Word: Sa_pamamagitan_ng | Lemma: Sa_pamamagitan_ng | a56_181to186_tags.txt | SN:127 | TN:0
Word: Sa_pamamagitan_ng | Lemma: Sa_pamamagitan_ng | a56_212_tags.txt | SN:31 | TN:13
Word: Sa_pamamagitan_ng | Lemma: Sa_pamamagitan_ng | a56_259_tags.txt | SN:17 | TN:0
Word: Samakatuwid | Lemma: Samakatuwid | a56_253to258_tags.txt | SN:135 | TN:0
Word: Samakatuwid | Lemma: Samakatuwid | lopez_clement_s11_tags.txt | SN:46 | TN:0
Word: Samantala | Lemma: Samantala | a56_235to237_tags.txt | SN:19 | TN:0
Word: Samantala | Lemma: Samantala | a56_235to237_tags.txt | SN:33 | TN:0
Word: Samantala | Lemma: Samantala | a56_238to240_tags.txt | SN:63 | TN:0
Word: Subalit | Lemma: Subalit | a56_212_tags.txt | SN:11 | TN:0
Word: Subalit | Lemma: Subalit | a56_213_tags.txt | SN:1 | TN:0
Word: Subalit | Lemma: Subalit | lopez_clement_s11_tags.txt | SN:54 | TN:0
Word: alintana | Lemma: alintana | a56_193to197_tags.txt | SN:108 | TN:19
Word: bagaman | Lemma: bagaman | a56_181to186_tags.txt | SN:24 | TN:17
Word: bagaman | Lemma: bagaman | a56_193to197_tags.txt | SN:20 | TN:26
Word: bagaman | Lemma: bagaman | a56_193to197_tags.txt | SN:83 | TN:10
Word: bagaman | Lemma: bagaman | a56_224_tags.txt | SN:10 | TN:9
Word: bagaman | Lemma: bagaman | a56_253to258_tags.txt | SN:48 | TN:7
Word: bagaman | Lemma: bagaman | a56_253to258_tags.txt | SN:84 | TN:60
Word: bagamat | Lemma: bagamat | a56_223_tags.txt | SN:9 | TN:9
Word: bahagi | Lemma: bahagi | a56_181to186_tags.txt | SN:16 | TN:10
Word: bilang | Lemma: bilang | a56_193to197_tags.txt | SN:88 | TN:19
Word: bilang | Lemma: bilang | a56_181to186_tags.txt | SN:15 | TN:11
Word: bilang | Lemma: bilang | a56_181to186_tags.txt | SN:10 | TN:44
Word: bilang | Lemma: bilang | a56_228_tags.txt | SN:7 | TN:51
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:34 | TN:2
Word: bilang | Lemma: bilang | a56_252_tags.txt | SN:8 | TN:13
Word: bilang | Lemma: bilang | a56_193to197_tags.txt | SN:69 | TN:1
Word: bilang | Lemma: bilang | a56_198_tags.txt | SN:11 | TN:2
Word: bilang | Lemma: bilang | a56_223_tags.txt | SN:2 | TN:19
Word: bilang | Lemma: bilang | a56_181to186_tags.txt | SN:37 | TN:18
Word: bilang | Lemma: bilang | a56_181to186_tags.txt | SN:118 | TN:25
Word: bilang | Lemma: bilang | a56_238to240_tags.txt | SN:2 | TN:1
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:58 | TN:1
Word: bilang | Lemma: bilang | a56_226_tags.txt | SN:17 | TN:16
Word: bilang | Lemma: bilang | a56_235to237_tags.txt | SN:7 | TN:41
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:89 | TN:13
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:145 | TN:28
Word: bilang | Lemma: bilang | a56_204_tags.txt | SN:20 | TN:16
Word: bilang | Lemma: bilang | a56_226_tags.txt | SN:8 | TN:7
Word: bilang | Lemma: bilang | a56_227_tags.txt | SN:12 | TN:3
Word: bilang | Lemma: bilang | a56_200_tags.txt | SN:14 | TN:22
Word: bilang | Lemma: bilang | a56_204_tags.txt | SN:16 | TN:1
Word: bilang | Lemma: bilang | a56_227_tags.txt | SN:8 | TN:15
Word: bilang | Lemma: bilang | a56_259_tags.txt | SN:8 | TN:10
Word: bilang | Lemma: bilang | a56_214_tags.txt | SN:26 | TN:25
Word: bilang | Lemma: bilang | a56_228_tags.txt | SN:9 | TN:13
Word: bilang | Lemma: bilang | lopez_clement_s11_tags.txt | SN:34 | TN:14
Word: bilang | Lemma: bilang | lopez_clement_s11_tags.txt | SN:6 | TN:39
Word: bilang | Lemma: bilang | a56_227_tags.txt | SN:17 | TN:35
Word: bilang | Lemma: bilang | a56_261_tags.txt | SN:13 | TN:5
Word: bilang | Lemma: bilang | a56_226_tags.txt | SN:19 | TN:17
Word: bilang | Lemma: bilang | a56_227_tags.txt | SN:10 | TN:47
Word: bilang | Lemma: bilang | a56_227_tags.txt | SN:19 | TN:21
Word: bilang | Lemma: bilang | a56_223_tags.txt | SN:14 | TN:1
Word: bilang | Lemma: bilang | a56_193to197_tags.txt | SN:90 | TN:36
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:153 | TN:1
Word: bilang | Lemma: bilang | a56_211_tags.txt | SN:25 | TN:4
Word: bilang | Lemma: bilang | a56_213_tags.txt | SN:37 | TN:14
Word: bilang | Lemma: bilang | a56_226_tags.txt | SN:9 | TN:15
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:149 | TN:4
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:154 | TN:1
Word: bilang | Lemma: bilang | a56_193to197_tags.txt | SN:25 | TN:2
Word: bilang | Lemma: bilang | a56_193to197_tags.txt | SN:38 | TN:3
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:89 | TN:28
Word: bilang | Lemma: bilang | lopez_clement_s11_tags.txt | SN:48 | TN:3
Word: bilang | Lemma: bilang | lopez_clement_s11_tags.txt | SN:6 | TN:13
Word: bilang | Lemma: bilang | cua_bernice_s11_tags.txt | SN:107 | TN:18
Word: bilang | Lemma: bilang | a56_213_tags.txt | SN:13 | TN:21
Word: bilang | Lemma: bilang | a56_227_tags.txt | SN:26 | TN:3
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:140 | TN:1
Word: bilang | Lemma: bilang | a56_250_tags.txt | SN:14 | TN:6
Word: bilang | Lemma: bilang | a56_260_tags.txt | SN:19 | TN:13
Word: bilang | Lemma: bilang | a56_193to197_tags.txt | SN:96 | TN:33
Word: bilang | Lemma: bilang | a56_235to237_tags.txt | SN:46 | TN:20
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:128 | TN:7
Word: bilang | Lemma: bilang | lopez_clement_s11_tags.txt | SN:39 | TN:5
Word: bilang | Lemma: bilang | a56_235to237_tags.txt | SN:43 | TN:9
Word: bilang | Lemma: bilang | a56_223_tags.txt | SN:1 | TN:3
Word: bilang | Lemma: bilang | a56_228_tags.txt | SN:8 | TN:1
Word: bilang | Lemma: bilang | lopez_clement_s11_tags.txt | SN:6 | TN:4
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:153 | TN:20
Word: bilang | Lemma: bilang | a56_261_tags.txt | SN:9 | TN:15
Word: bilang | Lemma: bilang | a56_211_tags.txt | SN:15 | TN:8
Word: bilang | Lemma: bilang | a56_193to197_tags.txt | SN:43 | TN:24
Word: bilang | Lemma: bilang | a56_198_tags.txt | SN:4 | TN:20
Word: bilang | Lemma: bilang | a56_193to197_tags.txt | SN:65 | TN:16
Word: bilang | Lemma: bilang | a56_193to197_tags.txt | SN:67 | TN:24
Word: bilang | Lemma: bilang | a56_223_tags.txt | SN:11 | TN:51
Word: bilang | Lemma: bilang | a56_235to237_tags.txt | SN:67 | TN:7
Word: bilang | Lemma: bilang | a56_259_tags.txt | SN:27 | TN:11
Word: bilang | Lemma: bilang | a56_238to240_tags.txt | SN:14 | TN:50
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:131 | TN:4
Word: bilang | Lemma: bilang | a56_264_tags.txt | SN:10 | TN:9
Word: bilang | Lemma: bilang | a56_228_tags.txt | SN:2 | TN:11
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:130 | TN:4
Word: bilang | Lemma: bilang | a56_238to240_tags.txt | SN:19 | TN:34
Word: bilang | Lemma: bilang | a56_253to258_tags.txt | SN:51 | TN:33
Word: bilang | Lemma: bilang | lopez_clement_s11_tags.txt | SN:58 | TN:10
Word: bilang | Lemma: bilang | a56_224_tags.txt | SN:16 | TN:2
Word: bilang | Lemma: bilang | a56_204_tags.txt | SN:15 | TN:40
Word: bilang | Lemma: bilang | a56_204_tags.txt | SN:19 | TN:8
Word: bilang | Lemma: bilang | a56_235to237_tags.txt | SN:45 | TN:24
Word: bukod | Lemma: bukod | a56_251_tags.txt | SN:31 | TN:13
Word: habang | Lemma: habang | a56_225_tags.txt | SN:24 | TN:9
Word: halip | Lemma: halip | a56_198_tags.txt | SN:7 | TN:1
Word: halip | Lemma: halip | a56_181to186_tags.txt | SN:27 | TN:12
Word: halip | Lemma: halip | a56_193to197_tags.txt | SN:107 | TN:20
Word: halip | Lemma: halip | a56_198_tags.txt | SN:27 | TN:31
Word: halip | Lemma: halip | a56_212_tags.txt | SN:25 | TN:1
Word: halip | Lemma: halip | a56_212_tags.txt | SN:31 | TN:1
Word: halip | Lemma: halip | a56_214_tags.txt | SN:36 | TN:2
Word: halip | Lemma: halip | a56_253to258_tags.txt | SN:118 | TN:4
Word: halip | Lemma: halip | lopez_clement_s11_tags.txt | SN:19 | TN:36
Word: isa | Lemma: isa | lopez_clement_s11_tags.txt | SN:63 | TN:34
Word: kabila | Lemma: kabila | a56_181to186_tags.txt | SN:144 | TN:1
Word: kabila | Lemma: kabila | a56_193to197_tags.txt | SN:2 | TN:1
Word: kabila | Lemma: kabila | a56_211_tags.txt | SN:1 | TN:1
Word: kabila | Lemma: kabila | a56_223_tags.txt | SN:5 | TN:69
Word: kabila | Lemma: kabila | a56_228_tags.txt | SN:6 | TN:55
Word: kabila | Lemma: kabila | a56_235to237_tags.txt | SN:26 | TN:9
Word: kabila | Lemma: kabila | a56_238to240_tags.txt | SN:27 | TN:1
Word: kabila | Lemma: kabila | cua_bernice_s11_tags.txt | SN:93 | TN:11
Word: kabilang | Lemma: kabila | a56_228_tags.txt | SN:17 | TN:24
Word: kabilang | Lemma: bilang | a56_181to186_tags.txt | SN:10 | TN:15
Word: kabilang | Lemma: kabilang | a56_181to186_tags.txt | SN:121 | TN:20
Word: kabilang | Lemma: bilang | a56_223_tags.txt | SN:3 | TN:11
Word: kabilang | Lemma: bilang | a56_226_tags.txt | SN:7 | TN:18
Word: kabilang | Lemma: bilang | a56_227_tags.txt | SN:4 | TN:7
Word: kabilang | Lemma: kabilang | a56_235to237_tags.txt | SN:11 | TN:14
Word: kabilang | Lemma: kabilang | a56_253to258_tags.txt | SN:85 | TN:8
Word: kabilang | Lemma: kabilang | a56_235to237_tags.txt | SN:13 | TN:13
Word: kabilang | Lemma: kabilang | a56_238to240_tags.txt | SN:58 | TN:17
Word: kabilang | Lemma: kabilang | lopez_clement_s11_tags.txt | SN:5 | TN:55
Word: kabilang | Lemma: kabilang | a56_238to240_tags.txt | SN:48 | TN:19
Word: kahit | Lemma: kahit | a56_193to197_tags.txt | SN:9 | TN:15
Word: kahit | Lemma: kahit | a56_181to186_tags.txt | SN:33 | TN:13
Word: kahit | Lemma: kahit | a56_259_tags.txt | SN:1 | TN:1
Word: kahit | Lemma: kahit | a56_260_tags.txt | SN:9 | TN:23
Word: kahit | Lemma: kahit | a56_224_tags.txt | SN:13 | TN:15
Word: kahit | Lemma: kahit | a56_181to186_tags.txt | SN:77 | TN:25
Word: kahit | Lemma: kahit | a56_181to186_tags.txt | SN:96 | TN:29
Word: kahit | Lemma: kahit | a56_224_tags.txt | SN:29 | TN:16
Word: kahit | Lemma: kahit | a56_238to240_tags.txt | SN:22 | TN:30
Word: kahit | Lemma: kahit | a56_225_tags.txt | SN:24 | TN:17
Word: kahit | Lemma: kahit | a56_225_tags.txt | SN:26 | TN:19
Word: kahit | Lemma: kahit | a56_248_tags.txt | SN:1 | TN:16
Word: kahit | Lemma: kahit | a56_259_tags.txt | SN:23 | TN:7
Word: kahit | Lemma: kahit | a56_193to197_tags.txt | SN:29 | TN:30
Word: kahit | Lemma: kahit | a56_193to197_tags.txt | SN:30 | TN:14
Word: kahit | Lemma: kahit | a56_238to240_tags.txt | SN:69 | TN:8
Word: kahit | Lemma: kahit | a56_228_tags.txt | SN:7 | TN:44
Word: kahit | Lemma: kahit | a56_193to197_tags.txt | SN:45 | TN:5
Word: kahit | Lemma: kahit | a56_193to197_tags.txt | SN:92 | TN:20
Word: kahit | Lemma: kahit | a56_212_tags.txt | SN:7 | TN:23
Word: kahit | Lemma: kahit | a56_263_tags.txt | SN:17 | TN:9
Word: kahit | Lemma: kahit | a56_253to258_tags.txt | SN:100 | TN:35
Word: kahit | Lemma: kahit | a56_214_tags.txt | SN:47 | TN:20
Word: kahit | Lemma: kahit | a56_235to237_tags.txt | SN:5 | TN:18
Word: kahit | Lemma: kahit | a56_253to258_tags.txt | SN:166 | TN:13
Word: kahit | Lemma: kahit | a56_263_tags.txt | SN:21 | TN:27
Word: kahit | Lemma: kahit | a56_238to240_tags.txt | SN:70 | TN:16
Word: kahit | Lemma: kahit | a56_211_tags.txt | SN:37 | TN:26
Word: kahit | Lemma: kahit | a56_213_tags.txt | SN:13 | TN:12
Word: kahit | Lemma: kahit | a56_260_tags.txt | SN:15 | TN:6
Word: kasama | Lemma: sama | a56_226_tags.txt | SN:12 | TN:9
Word: kasama | Lemma: kasama | a56_228_tags.txt | SN:7 | TN:10
Word: kasama | Lemma: sama | a56_251_tags.txt | SN:2 | TN:18
Word: kasama | Lemma: sama | a56_252_tags.txt | SN:10 | TN:11
Word: kasama | Lemma: sama | a56_253to258_tags.txt | SN:125 | TN:46
Word: kasama | Lemma: sama | a56_253to258_tags.txt | SN:168 | TN:36
Word: kundi | Lemma: kundi | a56_235to237_tags.txt | SN:18 | TN:28
Word: kundi | Lemma: kundi | a56_253to258_tags.txt | SN:53 | TN:14
Word: liban | Lemma: liban | a56_228_tags.txt | SN:5 | TN:31
Word: liban | Lemma: liban | a56_253to258_tags.txt | SN:71 | TN:11
Word: malamang | Lemma: malaman | a56_253to258_tags.txt | SN:84 | TN:29
Word: maliban | Lemma: liban | a56_253to258_tags.txt | SN:112 | TN:34
Word: maliban | Lemma: liban | a56_181to186_tags.txt | SN:96 | TN:20
Word: maliban | Lemma: liban | a56_235to237_tags.txt | SN:5 | TN:23
Word: maliban | Lemma: liban | a56_252_tags.txt | SN:2 | TN:6
Word: maliban | Lemma: liban | a56_253to258_tags.txt | SN:87 | TN:7
