POS Tag: CDB
Word: $ | Lemma: $ | lopez_clement_s11_tags.txt | SN:25 | TN:40
Word: 1.5 | Lemma: 1.5 | a56_181to186_tags.txt | SN:108 | TN:11
Word: 1.5 | Lemma: 1.5 | a56_204_tags.txt | SN:2 | TN:7
Word: 1/3 | Lemma: 1/3 | a56_193to197_tags.txt | SN:18 | TN:10
Word: 1/3 | Lemma: 1/3 | lopez_clement_s11_tags.txt | SN:24 | TN:1
Word: 10 | Lemma: 10 | a56_181to186_tags.txt | SN:32 | TN:44
Word: 10 | Lemma: 10 | a56_249_tags.txt | SN:22 | TN:18
Word: 10 | Lemma: 10 | a56_249_tags.txt | SN:24 | TN:1
Word: 10 | Lemma: 10 | lopez_clement_s11_tags.txt | SN:23 | TN:6
Word: 10 | Lemma: 10 | lopez_clement_s11_tags.txt | SN:25 | TN:23
Word: 100 | Lemma: 100 | a56_238to240_tags.txt | SN:24 | TN:26
Word: 100 | Lemma: 100 | a56_238to240_tags.txt | SN:49 | TN:18
Word: 100 | Lemma: 100 | a56_253to258_tags.txt | SN:90 | TN:48
Word: 100 | Lemma: 100 | a56_253to258_tags.txt | SN:100 | TN:38
Word: 100,000 | Lemma: 100,000 | a56_193to197_tags.txt | SN:7 | TN:28
Word: 100- | Lemma: 100- | a56_252_tags.txt | SN:13 | TN:29
Word: 1000 | Lemma: 1000 | a56_181to186_tags.txt | SN:60 | TN:7
Word: 1040 | Lemma: 1040 | a56_193to197_tags.txt | SN:65 | TN:11
Word: 105.0 | Lemma: 105.0 | a56_249_tags.txt | SN:25 | TN:0
Word: 11 | Lemma: 11 | a56_181to186_tags.txt | SN:65 | TN:34
Word: 11 | Lemma: 11 | a56_238to240_tags.txt | SN:12 | TN:5
Word: 11 | Lemma: 11 | a56_253to258_tags.txt | SN:150 | TN:19
Word: 110 | Lemma: 110 | a56_253to258_tags.txt | SN:19 | TN:19
Word: 1100s | Lemma: 1100s | a56_263_tags.txt | SN:10 | TN:2
Word: 1128 | Lemma: 1128 | a56_263_tags.txt | SN:24 | TN:11
Word: 1139 | Lemma: 1139 | a56_263_tags.txt | SN:23 | TN:8
Word: 1139 | Lemma: 1139 | a56_263_tags.txt | SN:26 | TN:15
Word: 1143 | Lemma: 1143 | a56_263_tags.txt | SN:26 | TN:23
Word: 116,000 | Lemma: 116,000 | a56_253to258_tags.txt | SN:14 | TN:11
Word: 1179 | Lemma: 1179 | a56_263_tags.txt | SN:26 | TN:36
Word: 11th | Lemma: 11th | a56_235to237_tags.txt | SN:52 | TN:20
Word: 12 | Lemma: 12 | lopez_clement_s11_tags.txt | SN:23 | TN:8
Word: 12,000 | Lemma: 12,000 | a56_247_tags.txt | SN:30 | TN:13
Word: 12,000 | Lemma: 12,000 | cua_bernice_s11_tags.txt | SN:21 | TN:3
Word: 120 | Lemma: 120 | a56_247_tags.txt | SN:34 | TN:11
Word: 121 | Lemma: 121 | a56_253to258_tags.txt | SN:101 | TN:12
Word: 121 | Lemma: 121 | a56_260_tags.txt | SN:2 | TN:58
Word: 1215 | Lemma: 1215 | a56_193to197_tags.txt | SN:36 | TN:42
Word: 1249 | Lemma: 1249 | a56_263_tags.txt | SN:11 | TN:1
Word: 127 | Lemma: 127 | cua_bernice_s11_tags.txt | SN:30 | TN:5
Word: 1297 | Lemma: 1297 | a56_264_tags.txt | SN:6 | TN:6
Word: 13 | Lemma: 13 | a56_226_tags.txt | SN:16 | TN:21
Word: 13 | Lemma: 13 | a56_252_tags.txt | SN:1 | TN:5
Word: 13 | Lemma: 13 | a56_264_tags.txt | SN:23 | TN:18
Word: 13 | Lemma: 13 | cua_bernice_s11_tags.txt | SN:28 | TN:14
Word: 13-15 | Lemma: 13-15 | cua_bernice_s11_tags.txt | SN:6 | TN:3
Word: 137 | Lemma: 137 | a56_253to258_tags.txt | SN:101 | TN:14
Word: 138 | Lemma: 138 | a56_263_tags.txt | SN:20 | TN:34
Word: 138.8 | Lemma: 138.8 | a56_249_tags.txt | SN:8 | TN:17
Word: 14 | Lemma: 14 | a56_181to186_tags.txt | SN:50 | TN:19
Word: 14,000 | Lemma: 14,000 | cua_bernice_s11_tags.txt | SN:23 | TN:50
Word: 14.95 | Lemma: 14.95 | lopez_clement_s11_tags.txt | SN:25 | TN:17
Word: 143.0 | Lemma: 143.0 | a56_249_tags.txt | SN:8 | TN:6
Word: 145 | Lemma: 145 | a56_253to258_tags.txt | SN:100 | TN:26
Word: 1490 | Lemma: 1490 | a56_181to186_tags.txt | SN:65 | TN:11
Word: 14:20 | Lemma: 14:20 | a56_213_tags.txt | SN:17 | TN:1
Word: 14;21q | Lemma: 14;21q | a56_181to186_tags.txt | SN:50 | TN:25
Word: 15 | Lemma: 15 | a56_193to197_tags.txt | SN:33 | TN:9
Word: 15 | Lemma: 15 | a56_193to197_tags.txt | SN:56 | TN:12
Word: 15 | Lemma: 15 | a56_226_tags.txt | SN:26 | TN:20
Word: 15 | Lemma: 15 | a56_226_tags.txt | SN:30 | TN:2
Word: 15 | Lemma: 15 | a56_238to240_tags.txt | SN:58 | TN:20
Word: 15 | Lemma: 15 | a56_238to240_tags.txt | SN:63 | TN:1
Word: 15 | Lemma: 15 | a56_238to240_tags.txt | SN:76 | TN:3
Word: 15 | Lemma: 15 | cua_bernice_s11_tags.txt | SN:28 | TN:16
Word: 15,000 | Lemma: 15,000 | a56_213_tags.txt | SN:35 | TN:21
Word: 150,000 | Lemma: 150,000 | a56_235to237_tags.txt | SN:2 | TN:13
Word: 1580-1640 | Lemma: 1580-1640 | a56_263_tags.txt | SN:13 | TN:23
Word: 1592 | Lemma: 1592 | a56_193to197_tags.txt | SN:85 | TN:3
Word: 1596 | Lemma: 1596 | a56_193to197_tags.txt | SN:80 | TN:3
Word: 15:30 | Lemma: 15:30 | a56_213_tags.txt | SN:26 | TN:1
Word: 15:45 | Lemma: 15:45 | a56_213_tags.txt | SN:35 | TN:1
Word: 15th | Lemma: 15th | a56_235to237_tags.txt | SN:62 | TN:25
Word: 16 | Lemma: 16 | a56_193to197_tags.txt | SN:3 | TN:8
Word: 16 | Lemma: 16 | a56_238to240_tags.txt | SN:63 | TN:3
Word: 16 | Lemma: 16 | a56_261_tags.txt | SN:14 | TN:11
Word: 160 | Lemma: 160 | a56_248_tags.txt | SN:10 | TN:18
Word: 161 | Lemma: 161 | a56_253to258_tags.txt | SN:100 | TN:43
Word: 1637 | Lemma: 1637 | a56_193to197_tags.txt | SN:81 | TN:1
Word: 1649 | Lemma: 1649 | a56_211_tags.txt | SN:1 | TN:9
Word: 1650 | Lemma: 1650 | a56_193to197_tags.txt | SN:80 | TN:5
Word: 1650 | Lemma: 1650 | a56_211_tags.txt | SN:15 | TN:1
Word: 1650 | Lemma: 1650 | a56_211_tags.txt | SN:29 | TN:19
Word: 1652 | Lemma: 1652 | a56_211_tags.txt | SN:31 | TN:6
Word: 1652 | Lemma: 1652 | a56_211_tags.txt | SN:35 | TN:13
Word: 1653 | Lemma: 1653 | a56_211_tags.txt | SN:33 | TN:14
Word: 1655 | Lemma: 1655 | a56_193to197_tags.txt | SN:85 | TN:5
Word: 1660’s | Lemma: 1660’s | a56_193to197_tags.txt | SN:85 | TN:23
Word: 1675 | Lemma: 1675 | a56_193to197_tags.txt | SN:87 | TN:8
Word: 1689 | Lemma: 1689 | a56_193to197_tags.txt | SN:36 | TN:16
Word: 16th | Lemma: 16th | a56_235to237_tags.txt | SN:63 | TN:8
Word: 17 | Lemma: 17 | a56_193to197_tags.txt | SN:60 | TN:12
Word: 1744 | Lemma: 1744 | a56_253to258_tags.txt | SN:45 | TN:35
Word: 1776 | Lemma: 1776 | a56_193to197_tags.txt | SN:36 | TN:4
Word: 1787 | Lemma: 1787 | a56_193to197_tags.txt | SN:35 | TN:29
Word: 1787 | Lemma: 1787 | a56_193to197_tags.txt | SN:59 | TN:31
Word: 1789 | Lemma: 1789 | a56_193to197_tags.txt | SN:25 | TN:7
Word: 1789 | Lemma: 1789 | a56_193to197_tags.txt | SN:35 | TN:7
Word: 1791 | Lemma: 1791 | a56_193to197_tags.txt | SN:26 | TN:9
Word: 1791 | Lemma: 1791 | a56_193to197_tags.txt | SN:33 | TN:11
Word: 1791 | Lemma: 1791 | a56_193to197_tags.txt | SN:41 | TN:31
Word: 1791 | Lemma: 1791 | a56_193to197_tags.txt | SN:44 | TN:14
Word: 1791 | Lemma: 1791 | a56_253to258_tags.txt | SN:47 | TN:3
Word: 1798 | Lemma: 1798 | a56_253to258_tags.txt | SN:48 | TN:3
Word: 18 | Lemma: 18 | a56_193to197_tags.txt | SN:3 | TN:10
Word: 18 | Lemma: 18 | a56_235to237_tags.txt | SN:1 | TN:19
Word: 18 | Lemma: 18 | a56_264_tags.txt | SN:13 | TN:9
Word: 18 | Lemma: 18 | a56_264_tags.txt | SN:18 | TN:9
Word: 18 | Lemma: 18 | a56_264_tags.txt | SN:23 | TN:27
Word: 1800’s | Lemma: 1800’s | a56_198_tags.txt | SN:12 | TN:17
Word: 1801 | Lemma: 1801 | a56_264_tags.txt | SN:6 | TN:20
Word: 1803 | Lemma: 1803 | a56_253to258_tags.txt | SN:48 | TN:5
Word: 1812 | Lemma: 1812 | a56_193to197_tags.txt | SN:7 | TN:22
Word: 1815 | Lemma: 1815 | a56_264_tags.txt | SN:7 | TN:5
Word: 1818 | Lemma: 1818 | a56_253to258_tags.txt | SN:48 | TN:11
Word: 1820 | Lemma: 1820 | a56_193to197_tags.txt | SN:52 | TN:9
Word: 1830’s | Lemma: 1830’s | a56_193to197_tags.txt | SN:52 | TN:17
Word: 1833 | Lemma: 1833 | a56_193to197_tags.txt | SN:53 | TN:1
Word: 1845 | Lemma: 1845 | a56_193to197_tags.txt | SN:90 | TN:1
Word: 1847 | Lemma: 1847 | a56_193to197_tags.txt | SN:92 | TN:4
Word: 1851 | Lemma: 1851 | a56_198_tags.txt | SN:15 | TN:23
Word: 1862 | Lemma: 1862 | a56_193to197_tags.txt | SN:95 | TN:22
Word: 1866 | Lemma: 1866 | a56_181to186_tags.txt | SN:17 | TN:15
Word: 1868 | Lemma: 1868 | a56_193to197_tags.txt | SN:54 | TN:25
Word: 1871 | Lemma: 1871 | a56_253to258_tags.txt | SN:13 | TN:4
Word: 1872 | Lemma: 1872 | a56_249_tags.txt | SN:25 | TN:29
Word: 1873 | Lemma: 1873 | a56_193to197_tags.txt | SN:96 | TN:1
Word: 1873 | Lemma: 1873 | a56_253to258_tags.txt | SN:13 | TN:15
Word: 1881 | Lemma: 1881 | a56_204_tags.txt | SN:15 | TN:15
Word: 1885 | Lemma: 1885 | a56_181to186_tags.txt | SN:91 | TN:49
Word: 1891 | Lemma: 1891 | a56_253to258_tags.txt | SN:12 | TN:4
Word: 1898 | Lemma: 1898 | a56_204_tags.txt | SN:18 | TN:6
Word: 18:30 | Lemma: 18:30 | a56_212_tags.txt | SN:13 | TN:2
Word: 19 | Lemma: 19 | a56_181to186_tags.txt | SN:68 | TN:9
Word: 19 | Lemma: 19 | a56_251_tags.txt | SN:15 | TN:19
Word: 19 | Lemma: 19 | a56_261_tags.txt | SN:20 | TN:1
Word: 19,000 | Lemma: 19,000 | cua_bernice_s11_tags.txt | SN:21 | TN:1
Word: 1900s | Lemma: 1900s | a56_253to258_tags.txt | SN:16 | TN:3
Word: 1901 | Lemma: 1901 | a56_198_tags.txt | SN:15 | TN:35
Word: 1904 | Lemma: 1904 | a56_198_tags.txt | SN:16 | TN:22
Word: 1904 | Lemma: 1904 | a56_252_tags.txt | SN:8 | TN:21
Word: 1905 | Lemma: 1905 | a56_193to197_tags.txt | SN:103 | TN:1
Word: 1905 | Lemma: 1905 | a56_193to197_tags.txt | SN:110 | TN:1
Word: 1905 | Lemma: 1905 | a56_213_tags.txt | SN:8 | TN:14
Word: 1906 | Lemma: 1906 | a56_198_tags.txt | SN:11 | TN:11
Word: 1908 | Lemma: 1908 | a56_198_tags.txt | SN:23 | TN:7
Word: 1909 | Lemma: 1909 | a56_198_tags.txt | SN:29 | TN:29
Word: 1914 | Lemma: 1914 | a56_198_tags.txt | SN:32 | TN:31
Word: 1916 | Lemma: 1916 | a56_212_tags.txt | SN:35 | TN:49
Word: 1916 | Lemma: 1916 | a56_252_tags.txt | SN:7 | TN:1
Word: 1920 | Lemma: 1920 | a56_204_tags.txt | SN:19 | TN:2
Word: 1920’s | Lemma: 1920’s | a56_259_tags.txt | SN:16 | TN:1
Word: 1922 | Lemma: 1922 | a56_247_tags.txt | SN:25 | TN:9
Word: 1922 | Lemma: 1922 | a56_251_tags.txt | SN:27 | TN:19
Word: 1925 | Lemma: 1925 | a56_193to197_tags.txt | SN:54 | TN:3
Word: 1925 | Lemma: 1925 | a56_226_tags.txt | SN:1 | TN:15
Word: 1926 | Lemma: 1926 | a56_226_tags.txt | SN:26 | TN:17
Word: 1928 | Lemma: 1928 | cua_bernice_s11_tags.txt | SN:24 | TN:17
Word: 1930 | Lemma: 1930 | a56_238to240_tags.txt | SN:56 | TN:17
Word: 1930’s | Lemma: 1930’s | a56_252_tags.txt | SN:11 | TN:9
Word: 1931 | Lemma: 1931 | a56_252_tags.txt | SN:12 | TN:20
Word: 1932 | Lemma: 1932 | a56_225_tags.txt | SN:5 | TN:1
Word: 1932 | Lemma: 1932 | a56_252_tags.txt | SN:13 | TN:5
Word: 1932 | Lemma: 1932 | a56_252_tags.txt | SN:13 | TN:42
Word: 1933 | Lemma: 1933 | a56_223_tags.txt | SN:1 | TN:49
Word: 1934 | Lemma: 1934 | a56_224_tags.txt | SN:8 | TN:7
Word: 1934 | Lemma: 1934 | a56_249_tags.txt | SN:25 | TN:14
Word: 1935 | Lemma: 1935 | a56_252_tags.txt | SN:15 | TN:9
Word: 1937 | Lemma: 1937 | a56_252_tags.txt | SN:14 | TN:11
Word: 1940 | Lemma: 1940 | a56_224_tags.txt | SN:28 | TN:12
Word: 1940s | Lemma: 1940s | a56_223_tags.txt | SN:17 | TN:8
Word: 1940’s | Lemma: 1940’s | a56_248_tags.txt | SN:1 | TN:6
Word: 1940’s | Lemma: 1940’s | a56_251_tags.txt | SN:16 | TN:16
Word: 1940’s | Lemma: 1940’s | a56_251_tags.txt | SN:22 | TN:1
Word: 1941 | Lemma: 1941 | a56_193to197_tags.txt | SN:56 | TN:1
Word: 1942 | Lemma: 1942 | a56_224_tags.txt | SN:26 | TN:8
Word: 1943 | Lemma: 1943 | a56_226_tags.txt | SN:19 | TN:23
Word: 1943 | Lemma: 1943 | a56_227_tags.txt | SN:8 | TN:12
Word: 1944 | Lemma: 1944 | a56_225_tags.txt | SN:7 | TN:1
Word: 1945 | Lemma: 1945 | a56_224_tags.txt | SN:11 | TN:3
Word: 1945 | Lemma: 1945 | a56_227_tags.txt | SN:10 | TN:7
Word: 1946 | Lemma: 1946 | a56_225_tags.txt | SN:2 | TN:1
Word: 1949 | Lemma: 1949 | a56_224_tags.txt | SN:14 | TN:20
Word: 1949 | Lemma: 1949 | a56_235to237_tags.txt | SN:34 | TN:4
Word: 1949 | Lemma: 1949 | a56_264_tags.txt | SN:1 | TN:9
Word: 1950 | Lemma: 1950 | a56_226_tags.txt | SN:26 | TN:1
Word: 1950 | Lemma: 1950 | a56_227_tags.txt | SN:11 | TN:21
Word: 1950 | Lemma: 1950 | a56_235to237_tags.txt | SN:70 | TN:7
Word: 1950 | Lemma: 1950 | cua_bernice_s11_tags.txt | SN:104 | TN:22
Word: 1950s | Lemma: 1950s | a56_223_tags.txt | SN:12 | TN:3
Word: 1950’s | Lemma: 1950’s | a56_193to197_tags.txt | SN:58 | TN:4
Word: 1950’s | Lemma: 1950’s | a56_250_tags.txt | SN:10 | TN:29
Word: 1950’s | Lemma: 1950’s | a56_251_tags.txt | SN:23 | TN:1
Word: 1951 | Lemma: 1951 | a56_193to197_tags.txt | SN:59 | TN:43
Word: 1951 | Lemma: 1951 | a56_226_tags.txt | SN:7 | TN:14
Word: 1951 | Lemma: 1951 | a56_227_tags.txt | SN:16 | TN:1
Word: 1951 | Lemma: 1951 | a56_228_tags.txt | SN:1 | TN:1
Word: 1951 | Lemma: 1951 | a56_228_tags.txt | SN:8 | TN:10
Word: 1952 | Lemma: 1952 | a56_193to197_tags.txt | SN:58 | TN:8
Word: 1952 | Lemma: 1952 | a56_228_tags.txt | SN:8 | TN:12
Word: 1952 | Lemma: 1952 | a56_252_tags.txt | SN:19 | TN:35
Word: 1953 | Lemma: 1953 | a56_225_tags.txt | SN:34 | TN:11
Word: 1954 | Lemma: 1954 | a56_228_tags.txt | SN:7 | TN:1
Word: 1955 | Lemma: 1955 | a56_224_tags.txt | SN:7 | TN:15
Word: 1955 | Lemma: 1955 | a56_226_tags.txt | SN:2 | TN:11
Word: 1955 | Lemma: 1955 | a56_228_tags.txt | SN:9 | TN:9
Word: 1955 | Lemma: 1955 | a56_263_tags.txt | SN:18 | TN:16
Word: 1956 | Lemma: 1956 | a56_252_tags.txt | SN:19 | TN:37
Word: 1957 | Lemma: 1957 | a56_225_tags.txt | SN:9 | TN:1
Word: 1957 | Lemma: 1957 | a56_228_tags.txt | SN:11 | TN:1
Word: 1957 | Lemma: 1957 | a56_228_tags.txt | SN:14 | TN:1
Word: 1958 | Lemma: 1958 | a56_228_tags.txt | SN:21 | TN:7
Word: 1958 | Lemma: 1958 | a56_260_tags.txt | SN:2 | TN:31
Word: 1959 | Lemma: 1959 | a56_181to186_tags.txt | SN:18 | TN:11
Word: 1959 | Lemma: 1959 | a56_253to258_tags.txt | SN:13 | TN:18
Word: 1960 | Lemma: 1960 | a56_181to186_tags.txt | SN:142 | TN:4
Word: 1960 | Lemma: 1960 | a56_204_tags.txt | SN:20 | TN:10
Word: 1960 | Lemma: 1960 | a56_235to237_tags.txt | SN:1 | TN:6
Word: 1960 | Lemma: 1960 | a56_235to237_tags.txt | SN:20 | TN:2
Word: 1960 | Lemma: 1960 | a56_235to237_tags.txt | SN:42 | TN:16
Word: 1960 | Lemma: 1960 | a56_252_tags.txt | SN:19 | TN:39
Word: 1960 | Lemma: 1960 | a56_259_tags.txt | SN:16 | TN:26
Word: 1960s | Lemma: 1960s | a56_223_tags.txt | SN:22 | TN:4
Word: 1960s | Lemma: 1960s | a56_225_tags.txt | SN:13 | TN:26
Word: 1960s | Lemma: 1960s | a56_228_tags.txt | SN:16 | TN:17
Word: 1960s | Lemma: 1960s | a56_228_tags.txt | SN:18 | TN:6
Word: 1960s | Lemma: 1960s | a56_247_tags.txt | SN:2 | TN:2
Word: 1960’s | Lemma: 1960’s | a56_224_tags.txt | SN:17 | TN:14
Word: 1960’s | Lemma: 1960’s | a56_251_tags.txt | SN:24 | TN:15
Word: 1960’s | Lemma: 1960’s | a56_251_tags.txt | SN:29 | TN:13
Word: 1961 | Lemma: 1961 | a56_264_tags.txt | SN:14 | TN:26
Word: 1962 | Lemma: 1962 | a56_224_tags.txt | SN:16 | TN:14
Word: 1963 | Lemma: 1963 | a56_223_tags.txt | SN:13 | TN:1
Word: 1964 | Lemma: 1964 | a56_228_tags.txt | SN:18 | TN:34
Word: 1964 | Lemma: 1964 | a56_235to237_tags.txt | SN:23 | TN:3
Word: 1964 | Lemma: 1964 | a56_252_tags.txt | SN:19 | TN:41
Word: 1964 | Lemma: 1964 | a56_252_tags.txt | SN:20 | TN:18
Word: 1965 | Lemma: 1965 | a56_204_tags.txt | SN:21 | TN:1
Word: 1965 | Lemma: 1965 | a56_223_tags.txt | SN:11 | TN:9
Word: 1965 | Lemma: 1965 | a56_224_tags.txt | SN:18 | TN:6
Word: 1966 | Lemma: 1966 | a56_204_tags.txt | SN:22 | TN:2
Word: 1966 | Lemma: 1966 | a56_223_tags.txt | SN:11 | TN:25
Word: 1966 | Lemma: 1966 | a56_223_tags.txt | SN:11 | TN:48
Word: 1966 | Lemma: 1966 | a56_224_tags.txt | SN:19 | TN:20
Word: 1966 | Lemma: 1966 | a56_224_tags.txt | SN:21 | TN:16
Word: 1966 | Lemma: 1966 | a56_226_tags.txt | SN:2 | TN:28
Word: 1966 | Lemma: 1966 | a56_227_tags.txt | SN:4 | TN:39
Word: 1967 | Lemma: 1967 | a56_235to237_tags.txt | SN:25 | TN:2
Word: 1968 | Lemma: 1968 | a56_224_tags.txt | SN:22 | TN:10
Word: 1968 | Lemma: 1968 | a56_252_tags.txt | SN:19 | TN:43
Word: 1968 | Lemma: 1968 | a56_252_tags.txt | SN:20 | TN:25
Word: 1970 | Lemma: 1970 | a56_223_tags.txt | SN:19 | TN:12
Word: 1970’s | Lemma: 1970’s | a56_251_tags.txt | SN:24 | TN:19
Word: 1970’s | Lemma: 1970’s | a56_251_tags.txt | SN:29 | TN:15
Word: 1972 | Lemma: 1972 | a56_251_tags.txt | SN:25 | TN:9
Word: 1972 | Lemma: 1972 | a56_252_tags.txt | SN:19 | TN:46
Word: 1973 | Lemma: 1973 | a56_253to258_tags.txt | SN:165 | TN:18
Word: 1974 | Lemma: 1974 | a56_235to237_tags.txt | SN:2 | TN:10
Word: 1974 | Lemma: 1974 | a56_235to237_tags.txt | SN:11 | TN:39
Word: 1974 | Lemma: 1974 | a56_235to237_tags.txt | SN:27 | TN:8
Word: 1974 | Lemma: 1974 | a56_235to237_tags.txt | SN:38 | TN:2
Word: 1974 | Lemma: 1974 | a56_249_tags.txt | SN:3 | TN:32
Word: 1974 | Lemma: 1974 | a56_263_tags.txt | SN:15 | TN:11
Word: 1974 | Lemma: 1974 | a56_264_tags.txt | SN:14 | TN:28
Word: 1975 | Lemma: 1975 | a56_259_tags.txt | SN:17 | TN:13
Word: 1976 | Lemma: 1976 | a56_225_tags.txt | SN:33 | TN:16
Word: 1976 | Lemma: 1976 | a56_264_tags.txt | SN:19 | TN:13
Word: 1980 | Lemma: 1980 | a56_181to186_tags.txt | SN:100 | TN:16
Word: 1980 | Lemma: 1980 | a56_225_tags.txt | SN:25 | TN:21
Word: 1980 | Lemma: 1980 | a56_227_tags.txt | SN:23 | TN:1
Word: 1980’s | Lemma: 1980’s | a56_248_tags.txt | SN:1 | TN:8
Word: 1981 | Lemma: 1981 | a56_223_tags.txt | SN:20 | TN:1
Word: 1981 | Lemma: 1981 | a56_224_tags.txt | SN:24 | TN:5
Word: 1982 | Lemma: 1982 | a56_235to237_tags.txt | SN:36 | TN:2
Word: 1982 | Lemma: 1982 | a56_238to240_tags.txt | SN:46 | TN:13
Word: 1982 | Lemma: 1982 | cua_bernice_s11_tags.txt | SN:23 | TN:28
Word: 1982 | Lemma: 1982 | cua_bernice_s11_tags.txt | SN:23 | TN:38
Word: 1985 | Lemma: 1985 | a56_235to237_tags.txt | SN:37 | TN:1
Word: 1986 | Lemma: 1986 | a56_224_tags.txt | SN:3 | TN:20
Word: 1986 | Lemma: 1986 | a56_263_tags.txt | SN:18 | TN:8
Word: 1986 | Lemma: 1986 | a56_264_tags.txt | SN:1 | TN:21
Word: 1987 | Lemma: 1987 | a56_200_tags.txt | SN:1 | TN:33
Word: 1987 | Lemma: 1987 | a56_225_tags.txt | SN:20 | TN:7
Word: 1988 | Lemma: 1988 | cua_bernice_s11_tags.txt | SN:108 | TN:15
Word: 1990 | Lemma: 1990 | a56_228_tags.txt | SN:9 | TN:17
Word: 1990 | Lemma: 1990 | a56_238to240_tags.txt | SN:37 | TN:17
Word: 1990 | Lemma: 1990 | a56_238to240_tags.txt | SN:38 | TN:15
Word: 1990’s | Lemma: 1990’s | a56_238to240_tags.txt | SN:68 | TN:2
Word: 1990’s | Lemma: 1990’s | a56_247_tags.txt | SN:6 | TN:17
Word: 1990’s | Lemma: 1990’s | a56_247_tags.txt | SN:13 | TN:1
Word: 1990’s | Lemma: 1990’s | a56_249_tags.txt | SN:1 | TN:1
Word: 1991 | Lemma: 1991 | a56_200_tags.txt | SN:1 | TN:22
Word: 1992 | Lemma: 1992 | a56_249_tags.txt | SN:1 | TN:18
Word: 1993 | Lemma: 1993 | a56_238to240_tags.txt | SN:46 | TN:22
Word: 1993 | Lemma: 1993 | a56_250_tags.txt | SN:1 | TN:42
Word: 1994 | Lemma: 1994 | a56_200_tags.txt | SN:2 | TN:18
Word: 1994 | Lemma: 1994 | a56_252_tags.txt | SN:19 | TN:33
Word: 1996 | Lemma: 1996 | a56_235to237_tags.txt | SN:72 | TN:2
Word: 1996 | Lemma: 1996 | a56_264_tags.txt | SN:2 | TN:1
Word: 1997 | Lemma: 1997 | a56_238to240_tags.txt | SN:26 | TN:30
Word: 1997 | Lemma: 1997 | a56_253to258_tags.txt | SN:12 | TN:9
Word: 1998 | Lemma: 1998 | a56_235to237_tags.txt | SN:71 | TN:1
Word: 1998 | Lemma: 1998 | a56_238to240_tags.txt | SN:26 | TN:38
Word: 1999 | Lemma: 1999 | a56_226_tags.txt | SN:2 | TN:30
Word: 1999 | Lemma: 1999 | a56_263_tags.txt | SN:16 | TN:15
Word: 19:14 | Lemma: 19:14 | a56_214_tags.txt | SN:30 | TN:8
