POS Tag: LM
Word: , | Lemma: , | a56_264_tags.txt | SN:31 | TN:14
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:90 | TN:16
Word: ay | Lemma: ay | a56_228_tags.txt | SN:14 | TN:25
Word: ay | Lemma: ay | a56_204_tags.txt | SN:14 | TN:12
Word: ay | Lemma: ay | a56_259_tags.txt | SN:16 | TN:16
Word: ay | Lemma: ay | a56_200_tags.txt | SN:13 | TN:12
Word: ay | Lemma: ay | a56_193to197_tags.txt | SN:16 | TN:11
Word: ay | Lemma: ay | a56_204_tags.txt | SN:19 | TN:6
Word: ay | Lemma: ay | a56_247_tags.txt | SN:19 | TN:23
Word: ay | Lemma: ay | a56_264_tags.txt | SN:20 | TN:15
Word: ay | Lemma: ay | a56_264_tags.txt | SN:29 | TN:3
Word: ay | Lemma: ay | a56_211_tags.txt | SN:29 | TN:24
Word: ay | Lemma: ay | a56_204_tags.txt | SN:15 | TN:4
Word: ay | Lemma: ay | a56_259_tags.txt | SN:12 | TN:19
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:30 | TN:9
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:28 | TN:3
Word: ay | Lemma: ay | a56_263_tags.txt | SN:23 | TN:9
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:62 | TN:14
Word: ay | Lemma: ay | a56_264_tags.txt | SN:27 | TN:5
Word: ay | Lemma: ay | a56_259_tags.txt | SN:6 | TN:2
Word: ay | Lemma: ay | a56_260_tags.txt | SN:16 | TN:2
Word: ay | Lemma: ay | a56_260_tags.txt | SN:7 | TN:4
Word: ay | Lemma: ay | a56_261_tags.txt | SN:9 | TN:23
Word: ay | Lemma: ay | a56_264_tags.txt | SN:5 | TN:4
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:91 | TN:4
Word: ay | Lemma: ay | a56_193to197_tags.txt | SN:42 | TN:20
Word: ay | Lemma: ay | a56_198_tags.txt | SN:1 | TN:12
Word: ay | Lemma: ay | a56_198_tags.txt | SN:26 | TN:24
Word: ay | Lemma: ay | a56_212_tags.txt | SN:33 | TN:9
Word: ay | Lemma: ay | a56_264_tags.txt | SN:16 | TN:18
Word: ay | Lemma: ay | a56_249_tags.txt | SN:16 | TN:2
Word: ay | Lemma: ay | a56_260_tags.txt | SN:14 | TN:22
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:44 | TN:4
Word: ay | Lemma: ay | a56_259_tags.txt | SN:18 | TN:4
Word: ay | Lemma: ay | a56_211_tags.txt | SN:5 | TN:4
Word: ay | Lemma: ay | a56_260_tags.txt | SN:19 | TN:1
Word: ay | Lemma: ay | a56_263_tags.txt | SN:12 | TN:25
Word: ay | Lemma: ay | a56_263_tags.txt | SN:5 | TN:6
Word: ay | Lemma: ay | a56_260_tags.txt | SN:4 | TN:4
Word: ay | Lemma: ay | a56_263_tags.txt | SN:1 | TN:5
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:42 | TN:6
Word: ay | Lemma: ay | a56_261_tags.txt | SN:14 | TN:2
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:3 | TN:4
Word: ay | Lemma: ay | a56_261_tags.txt | SN:26 | TN:5
Word: ay | Lemma: ay | a56_247_tags.txt | SN:28 | TN:2
Word: ay | Lemma: ay | a56_260_tags.txt | SN:5 | TN:37
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:53 | TN:2
Word: ay | Lemma: ay | a56_253to258_tags.txt | SN:102 | TN:18
Word: ay | Lemma: ay | a56_198_tags.txt | SN:27 | TN:20
Word: ay | Lemma: ay | a56_259_tags.txt | SN:10 | TN:23
Word: ay | Lemma: ay | a56_260_tags.txt | SN:5 | TN:9
Word: ay | Lemma: ay | a56_261_tags.txt | SN:13 | TN:3
Word: ay | Lemma: ay | a56_261_tags.txt | SN:16 | TN:26
Word: ay | Lemma: ay | a56_250_tags.txt | SN:22 | TN:3
Word: ay | Lemma: ay | a56_264_tags.txt | SN:12 | TN:2
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:41 | TN:1
Word: ay | Lemma: ay | a56_211_tags.txt | SN:33 | TN:4
Word: ay | Lemma: ay | a56_235to237_tags.txt | SN:8 | TN:23
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:67 | TN:5
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:32 | TN:32
Word: ay | Lemma: ay | a56_264_tags.txt | SN:25 | TN:15
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:2 | TN:5
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:38 | TN:5
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:26 | TN:5
Word: ay | Lemma: ay | a56_259_tags.txt | SN:17 | TN:35
Word: ay | Lemma: ay | a56_261_tags.txt | SN:9 | TN:9
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:72 | TN:3
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:37 | TN:13
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:29 | TN:4
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:34 | TN:13
Word: ay | Lemma: ay | a56_211_tags.txt | SN:1 | TN:20
Word: ay | Lemma: ay | a56_198_tags.txt | SN:16 | TN:10
Word: ay | Lemma: ay | a56_200_tags.txt | SN:5 | TN:12
Word: ay | Lemma: ay | a56_200_tags.txt | SN:12 | TN:1
Word: ay | Lemma: ay | a56_200_tags.txt | SN:39 | TN:11
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:64 | TN:1
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:26 | TN:3
Word: ay | Lemma: ay | a56_204_tags.txt | SN:18 | TN:7
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:25 | TN:6
Word: ay | Lemma: ay | a56_263_tags.txt | SN:15 | TN:16
Word: ay | Lemma: ay | a56_200_tags.txt | SN:16 | TN:7
Word: ay | Lemma: ay | a56_200_tags.txt | SN:42 | TN:10
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:77 | TN:2
Word: ay | Lemma: ay | a56_261_tags.txt | SN:23 | TN:2
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:73 | TN:2
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:71 | TN:2
Word: ay | Lemma: ay | a56_204_tags.txt | SN:20 | TN:14
Word: ay | Lemma: ay | a56_253to258_tags.txt | SN:32 | TN:11
Word: ay | Lemma: ay | a56_261_tags.txt | SN:1 | TN:3
Word: ay | Lemma: ay | a56_200_tags.txt | SN:40 | TN:4
Word: ay | Lemma: ay | a56_204_tags.txt | SN:22 | TN:14
Word: ay | Lemma: ay | a56_211_tags.txt | SN:7 | TN:6
Word: ay | Lemma: ay | a56_213_tags.txt | SN:43 | TN:15
Word: ay | Lemma: ay | a56_228_tags.txt | SN:15 | TN:9
Word: ay | Lemma: ay | a56_261_tags.txt | SN:12 | TN:12
Word: ay | Lemma: ay | a56_264_tags.txt | SN:8 | TN:13
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:31 | TN:2
Word: ay | Lemma: ay | a56_211_tags.txt | SN:3 | TN:2
Word: ay | Lemma: ay | a56_260_tags.txt | SN:12 | TN:21
Word: ay | Lemma: ay | a56_264_tags.txt | SN:13 | TN:6
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:3 | TN:11
Word: ay | Lemma: ay | a56_214_tags.txt | SN:40 | TN:31
Word: ay | Lemma: ay | a56_264_tags.txt | SN:11 | TN:8
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:61 | TN:2
Word: ay | Lemma: ay | a56_263_tags.txt | SN:4 | TN:10
Word: ay | Lemma: ay | a56_204_tags.txt | SN:1 | TN:7
Word: ay | Lemma: ay | a56_261_tags.txt | SN:11 | TN:2
Word: ay | Lemma: ay | a56_259_tags.txt | SN:11 | TN:19
Word: ay | Lemma: ay | a56_227_tags.txt | SN:21 | TN:9
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:45 | TN:17
Word: ay | Lemma: ay | a56_259_tags.txt | SN:3 | TN:4
Word: ay | Lemma: ay | a56_200_tags.txt | SN:10 | TN:31
Word: ay | Lemma: ay | a56_253to258_tags.txt | SN:90 | TN:28
Word: ay | Lemma: ay | a56_259_tags.txt | SN:7 | TN:2
Word: ay | Lemma: ay | a56_259_tags.txt | SN:12 | TN:24
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:48 | TN:6
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:80 | TN:4
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:23 | TN:9
Word: ay | Lemma: ay | a56_264_tags.txt | SN:21 | TN:30
Word: ay | Lemma: ay | a56_204_tags.txt | SN:4 | TN:2
Word: ay | Lemma: ay | a56_212_tags.txt | SN:37 | TN:21
Word: ay | Lemma: ay | a56_259_tags.txt | SN:2 | TN:25
Word: ay | Lemma: ay | a56_260_tags.txt | SN:17 | TN:15
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:13 | TN:3
Word: ay | Lemma: ay | a56_198_tags.txt | SN:30 | TN:6
Word: ay | Lemma: ay | a56_247_tags.txt | SN:34 | TN:5
Word: ay | Lemma: ay | a56_250_tags.txt | SN:1 | TN:26
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:41 | TN:3
Word: ay | Lemma: ay | a56_212_tags.txt | SN:11 | TN:9
Word: ay | Lemma: ay | a56_264_tags.txt | SN:4 | TN:2
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:16 | TN:9
Word: ay | Lemma: ay | a56_259_tags.txt | SN:10 | TN:5
Word: ay | Lemma: ay | a56_261_tags.txt | SN:6 | TN:2
Word: ay | Lemma: ay | a56_250_tags.txt | SN:14 | TN:24
Word: ay | Lemma: ay | a56_260_tags.txt | SN:10 | TN:22
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:96 | TN:13
Word: ay | Lemma: ay | a56_259_tags.txt | SN:1 | TN:7
Word: ay | Lemma: ay | a56_200_tags.txt | SN:31 | TN:11
Word: ay | Lemma: ay | a56_261_tags.txt | SN:4 | TN:9
Word: ay | Lemma: ay | a56_263_tags.txt | SN:3 | TN:8
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:17 | TN:2
Word: ay | Lemma: ay | a56_250_tags.txt | SN:23 | TN:14
Word: ay | Lemma: ay | a56_263_tags.txt | SN:9 | TN:2
Word: ay | Lemma: ay | a56_264_tags.txt | SN:18 | TN:6
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:46 | TN:3
Word: ay | Lemma: ay | a56_223_tags.txt | SN:5 | TN:75
Word: ay | Lemma: ay | a56_250_tags.txt | SN:6 | TN:20
Word: ay | Lemma: ay | a56_200_tags.txt | SN:35 | TN:4
Word: ay | Lemma: ay | a56_198_tags.txt | SN:3 | TN:10
Word: ay | Lemma: ay | a56_259_tags.txt | SN:28 | TN:4
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:49 | TN:17
Word: ay | Lemma: ay | a56_250_tags.txt | SN:4 | TN:5
Word: ay | Lemma: ay | a56_253to258_tags.txt | SN:109 | TN:21
Word: ay | Lemma: ay | a56_259_tags.txt | SN:22 | TN:11
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:43 | TN:19
Word: ay | Lemma: ay | a56_259_tags.txt | SN:15 | TN:9
Word: ay | Lemma: ay | a56_198_tags.txt | SN:3 | TN:23
Word: ay | Lemma: ay | a56_198_tags.txt | SN:9 | TN:23
Word: ay | Lemma: ay | a56_260_tags.txt | SN:19 | TN:43
Word: ay | Lemma: ay | a56_263_tags.txt | SN:2 | TN:10
Word: ay | Lemma: ay | a56_260_tags.txt | SN:18 | TN:2
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:30 | TN:2
Word: ay | Lemma: ay | a56_250_tags.txt | SN:20 | TN:4
Word: ay | Lemma: ay | a56_263_tags.txt | SN:1 | TN:10
Word: ay | Lemma: ay | a56_260_tags.txt | SN:2 | TN:32
Word: ay | Lemma: ay | a56_261_tags.txt | SN:5 | TN:4
Word: ay | Lemma: ay | a56_253to258_tags.txt | SN:87 | TN:18
Word: ay | Lemma: ay | a56_204_tags.txt | SN:17 | TN:11
Word: ay | Lemma: ay | a56_259_tags.txt | SN:28 | TN:24
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:60 | TN:2
Word: ay | Lemma: ay | a56_259_tags.txt | SN:11 | TN:25
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:68 | TN:2
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:4 | TN:14
Word: ay | Lemma: ay | a56_264_tags.txt | SN:22 | TN:2
Word: ay | Lemma: ay | a56_264_tags.txt | SN:30 | TN:3
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:11 | TN:7
Word: ay | Lemma: ay | a56_211_tags.txt | SN:19 | TN:7
Word: ay | Lemma: ay | a56_198_tags.txt | SN:12 | TN:3
Word: ay | Lemma: ay | a56_200_tags.txt | SN:3 | TN:3
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:56 | TN:4
Word: ay | Lemma: ay | a56_260_tags.txt | SN:3 | TN:43
Word: ay | Lemma: ay | a56_263_tags.txt | SN:7 | TN:2
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:104 | TN:17
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:10 | TN:2
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:21 | TN:8
Word: ay | Lemma: ay | a56_247_tags.txt | SN:20 | TN:5
Word: ay | Lemma: ay | a56_263_tags.txt | SN:25 | TN:33
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:3 | TN:6
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:40 | TN:8
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:19 | TN:17
Word: ay | Lemma: ay | a56_259_tags.txt | SN:9 | TN:7
Word: ay | Lemma: ay | a56_204_tags.txt | SN:2 | TN:23
Word: ay | Lemma: ay | a56_204_tags.txt | SN:21 | TN:14
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:8 | TN:11
Word: ay | Lemma: ay | a56_250_tags.txt | SN:14 | TN:5
Word: ay | Lemma: ay | a56_200_tags.txt | SN:13 | TN:7
Word: ay | Lemma: ay | a56_250_tags.txt | SN:23 | TN:3
Word: ay | Lemma: ay | a56_264_tags.txt | SN:19 | TN:7
Word: ay | Lemma: ay | a56_261_tags.txt | SN:12 | TN:4
Word: ay | Lemma: ay | a56_253to258_tags.txt | SN:98 | TN:12
Word: ay | Lemma: ay | a56_261_tags.txt | SN:18 | TN:5
Word: ay | Lemma: ay | a56_264_tags.txt | SN:23 | TN:17
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:3 | TN:22
Word: ay | Lemma: ay | a56_260_tags.txt | SN:9 | TN:3
Word: ay | Lemma: ay | a56_259_tags.txt | SN:13 | TN:24
Word: ay | Lemma: ay | a56_247_tags.txt | SN:2 | TN:15
Word: ay | Lemma: ay | a56_264_tags.txt | SN:28 | TN:6
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:9 | TN:11
Word: ay | Lemma: ay | a56_200_tags.txt | SN:16 | TN:17
Word: ay | Lemma: ay | a56_198_tags.txt | SN:15 | TN:50
Word: ay | Lemma: ay | a56_260_tags.txt | SN:11 | TN:4
Word: ay | Lemma: ay | a56_264_tags.txt | SN:9 | TN:3
Word: ay | Lemma: ay | a56_247_tags.txt | SN:12 | TN:9
Word: ay | Lemma: ay | a56_263_tags.txt | SN:17 | TN:28
Word: ay | Lemma: ay | a56_263_tags.txt | SN:19 | TN:16
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:18 | TN:3
Word: ay | Lemma: ay | a56_263_tags.txt | SN:9 | TN:18
Word: ay | Lemma: ay | cua_bernice_s11_tags.txt | SN:84 | TN:16
Word: ay | Lemma: ay | a56_263_tags.txt | SN:20 | TN:2
Word: ay | Lemma: ay | lopez_clement_s11_tags.txt | SN:40 | TN:22
Word: ay | Lemma: ay | a56_198_tags.txt | SN:12 | TN:11
Word: klima | Lemma: klima | a56_264_tags.txt | SN:31 | TN:24
