POS Tag: NNP
Word: , | Lemma: , | a56_253to258_tags.txt | SN:11 | TN:12
Word: Alenquer | Lemma: Alenquer | a56_263_tags.txt | SN:21 | TN:22
Word: Alentejo | Lemma: Alentejo | a56_264_tags.txt | SN:21 | TN:12
Word: Alentejo | Lemma: Alentejo | a56_264_tags.txt | SN:28 | TN:17
Word: Alentejo | Lemma: Alentejo | a56_264_tags.txt | SN:32 | TN:5
Word: Alexander | Lemma: Alexander | a56_193to197_tags.txt | SN:9 | TN:32
Word: Alexander | Lemma: Alexander | a56_263_tags.txt | SN:26 | TN:39
Word: Alfred | Lemma: Alfred | a56_223_tags.txt | SN:9 | TN:5
Word: Algarve | Lemma: Algarve | a56_264_tags.txt | SN:21 | TN:14
Word: Algarve | Lemma: Algarve | a56_264_tags.txt | SN:32 | TN:1
Word: Alhacen | Lemma: Alhacen | a56_193to197_tags.txt | SN:65 | TN:17
Word: Alice | Lemma: Alice | a56_251_tags.txt | SN:29 | TN:23
Word: Alistair | Lemma: Alistair | a56_226_tags.txt | SN:17 | TN:14
Word: Alki | Lemma: Alki | a56_235to237_tags.txt | SN:54 | TN:33
Word: All-Star | Lemma: All-Star | a56_249_tags.txt | SN:4 | TN:5
Word: All_India_Trinamool_Congress | Lemma: All_India_Trinamool_Congress | a56_261_tags.txt | SN:15 | TN:27
Word: All_the_Way | Lemma: All_the_Way | a56_238to240_tags.txt | SN:2 | TN:11
Word: All_the_Way | Lemma: All_the_Way | a56_238to240_tags.txt | SN:4 | TN:31
Word: Allison | Lemma: Allison | a56_238to240_tags.txt | SN:2 | TN:14
Word: Almirantasgo | Lemma: Almirantasgo | a56_214_tags.txt | SN:1 | TN:10
Word: Almirantasgo | Lemma: Almirantasgo | a56_214_tags.txt | SN:40 | TN:8
Word: Almirantasgo | Lemma: Almirantasgo | a56_214_tags.txt | SN:42 | TN:8
Word: Aloise | Lemma: Aloise | a56_226_tags.txt | SN:11 | TN:30
Word: Alsouth | Lemma: Alsouth | a56_249_tags.txt | SN:15 | TN:31
Word: Alternative | Lemma: Alternative | lopez_clement_s11_tags.txt | SN:73 | TN:3
Word: Altheides | Lemma: Altheides | a56_235to237_tags.txt | SN:64 | TN:38
Word: Amaral | Lemma: Amaral | a56_247_tags.txt | SN:17 | TN:18
Word: Amazon | Lemma: Amazon | lopez_clement_s11_tags.txt | SN:48 | TN:11
Word: Amazon.com | Lemma: Amazon.com | lopez_clement_s11_tags.txt | SN:47 | TN:5
Word: Ambassador | Lemma: Ambassador | a56_249_tags.txt | SN:17 | TN:9
Word: Ambassador | Lemma: Ambassador | a56_250_tags.txt | SN:22 | TN:11
Word: America | Lemma: America | a56_253to258_tags.txt | SN:32 | TN:15
Word: America | Lemma: America | a56_253to258_tags.txt | SN:31 | TN:13
Word: America | Lemma: America | a56_247_tags.txt | SN:20 | TN:14
Word: America | Lemma: America | a56_238to240_tags.txt | SN:12 | TN:25
Word: America | Lemma: America | a56_249_tags.txt | SN:13 | TN:14
Word: America | Lemma: America | cua_bernice_s11_tags.txt | SN:2 | TN:24
Word: America | Lemma: America | a56_252_tags.txt | SN:1 | TN:10
Word: America | Lemma: America | a56_253to258_tags.txt | SN:36 | TN:25
Word: America | Lemma: America | a56_252_tags.txt | SN:1 | TN:25
Word: America | Lemma: America | a56_253to258_tags.txt | SN:31 | TN:16
Word: America | Lemma: America | a56_253to258_tags.txt | SN:31 | TN:22
Word: America | Lemma: America | a56_253to258_tags.txt | SN:150 | TN:33
Word: America | Lemma: America | cua_bernice_s11_tags.txt | SN:17 | TN:11
Word: American | Lemma: American | a56_226_tags.txt | SN:6 | TN:5
Word: American | Lemma: American | a56_193to197_tags.txt | SN:34 | TN:28
Word: American | Lemma: American | a56_226_tags.txt | SN:5 | TN:12
Word: American | Lemma: American | a56_253to258_tags.txt | SN:40 | TN:11
Word: American | Lemma: American | a56_253to258_tags.txt | SN:45 | TN:6
Word: American | Lemma: American | a56_238to240_tags.txt | SN:10 | TN:27
Word: American | Lemma: American | cua_bernice_s11_tags.txt | SN:48 | TN:15
Word: American | Lemma: American | a56_193to197_tags.txt | SN:46 | TN:16
Word: American | Lemma: American | a56_252_tags.txt | SN:17 | TN:14
Word: American | Lemma: American | a56_228_tags.txt | SN:10 | TN:9
Word: American | Lemma: American | a56_252_tags.txt | SN:10 | TN:17
Word: American | Lemma: American | a56_252_tags.txt | SN:16 | TN:6
Word: American | Lemma: American | a56_226_tags.txt | SN:6 | TN:28
Word: American | Lemma: American | a56_228_tags.txt | SN:8 | TN:7
Word: American | Lemma: American | a56_253to258_tags.txt | SN:36 | TN:8
Word: American | Lemma: American | a56_252_tags.txt | SN:7 | TN:11
Word: American | Lemma: American | a56_252_tags.txt | SN:21 | TN:11
Word: America’s | Lemma: America’s | a56_253to258_tags.txt | SN:165 | TN:9
Word: Amerika | Lemma: Amerika | a56_193to197_tags.txt | SN:38 | TN:13
Word: Amerika | Lemma: Amerika | a56_200_tags.txt | SN:1 | TN:12
Word: Amerika | Lemma: Amerika | a56_226_tags.txt | SN:4 | TN:29
Word: Amerika | Lemma: Amerika | a56_250_tags.txt | SN:14 | TN:12
Word: Amerika | Lemma: Amerika | a56_263_tags.txt | SN:12 | TN:22
Word: Amerikano | Lemma: Amerikano | a56_193to197_tags.txt | SN:58 | TN:32
Word: Amerikano | Lemma: Amerikano | a56_228_tags.txt | SN:20 | TN:24
Word: Amerikano | Lemma: Amerikano | a56_253to258_tags.txt | SN:47 | TN:30
Word: Amerikano | Lemma: Amerikano | a56_259_tags.txt | SN:9 | TN:1
Word: Amerikanong | Lemma: Amerikano | a56_260_tags.txt | SN:19 | TN:37
Word: Amniocentesis | Lemma: Amniocentesis | a56_181to186_tags.txt | SN:74 | TN:5
Word: Amniocentesis | Lemma: Amniocentesis | a56_181to186_tags.txt | SN:84 | TN:19
Word: Amsterdam | Lemma: Amsterdam | a56_211_tags.txt | SN:23 | TN:56
Word: Amsterdam | Lemma: Amsterdam | a56_211_tags.txt | SN:33 | TN:8
Word: Amsterdam | Lemma: Amsterdam | a56_211_tags.txt | SN:37 | TN:8
Word: Amyloid | Lemma: Amyloid | a56_181to186_tags.txt | SN:133 | TN:4
Word: Ana | Lemma: Ana | a56_238to240_tags.txt | SN:31 | TN:4
Word: Andrews | Lemma: Andrews | a56_223_tags.txt | SN:11 | TN:66
Word: Angel | Lemma: Angel | a56_223_tags.txt | SN:1 | TN:46
Word: Angel | Lemma: Angel | a56_223_tags.txt | SN:2 | TN:7
Word: Angeles | Lemma: Angeles | a56_251_tags.txt | SN:25 | TN:7
Word: Angeles | Lemma: Angeles | a56_260_tags.txt | SN:3 | TN:25
Word: Anglo-Indian | Lemma: Anglo-Indian | a56_261_tags.txt | SN:11 | TN:22
Word: Anglophone | Lemma: Anglophone | a56_238to240_tags.txt | SN:52 | TN:4
Word: Angra | Lemma: Angra | a56_247_tags.txt | SN:14 | TN:14
Word: Angélil | Lemma: Angélil | a56_238to240_tags.txt | SN:5 | TN:8
Word: Angélil | Lemma: Angélil | a56_238to240_tags.txt | SN:11 | TN:23
Word: Ann | Lemma: Ann | a56_253to258_tags.txt | SN:13 | TN:12
Word: Annie | Lemma: Annie | a56_198_tags.txt | SN:26 | TN:21
Word: Anorthosis | Lemma: Anorthosis | a56_235to237_tags.txt | SN:54 | TN:8
Word: Anotalia | Lemma: Anotalia | a56_235to237_tags.txt | SN:2 | TN:17
Word: Antarctic | Lemma: Antarctic | cua_bernice_s11_tags.txt | SN:18 | TN:14
Word: Antarctic | Lemma: Antarctic | cua_bernice_s11_tags.txt | SN:48 | TN:28
Word: Antartica | Lemma: Antartica | cua_bernice_s11_tags.txt | SN:20 | TN:15
Word: Antartika | Lemma: Antartika | cua_bernice_s11_tags.txt | SN:3 | TN:31
Word: Apart | Lemma: Apart | a56_225_tags.txt | SN:28 | TN:17
Word: Apganistan | Lemma: Apganistan | a56_264_tags.txt | SN:15 | TN:17
Word: Apollon | Lemma: Apollon | a56_235to237_tags.txt | SN:54 | TN:37
Word: Apostolic | Lemma: Apostolic | a56_235to237_tags.txt | SN:14 | TN:35
Word: Aprika | Lemma: Aprika | a56_263_tags.txt | SN:12 | TN:17
Word: Aprika | Lemma: Aprika | a56_263_tags.txt | SN:15 | TN:29
Word: Aprikanong | Lemma: Aprikano | a56_228_tags.txt | SN:20 | TN:23
Word: Arab | Lemma: Arab | a56_247_tags.txt | SN:28 | TN:22
Word: Araw | Lemma: Araw | a56_253to258_tags.txt | SN:172 | TN:22
Word: Arbor | Lemma: Arbor | a56_253to258_tags.txt | SN:13 | TN:13
Word: Archbishop | Lemma: Archbishop | a56_235to237_tags.txt | SN:21 | TN:14
Word: Archdiocese_of_Detroit | Lemma: Archdiocese_of_Detroit | a56_253to258_tags.txt | SN:21 | TN:15
Word: Archives | Lemma: Archives | a56_193to197_tags.txt | SN:39 | TN:4
Word: Archives | Lemma: Archives | a56_193to197_tags.txt | SN:57 | TN:5
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:1 | TN:8
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:12 | TN:9
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:16 | TN:1
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:20 | TN:2
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:20 | TN:11
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:22 | TN:5
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:85 | TN:7
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:67 | TN:14
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:83 | TN:4
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:44 | TN:2
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:26 | TN:1
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:28 | TN:1
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:49 | TN:8
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:105 | TN:9
Word: Arctic | Lemma: Arctic | cua_bernice_s11_tags.txt | SN:93 | TN:6
Word: Are | Lemma: Are | a56_238to240_tags.txt | SN:26 | TN:34
Word: Arena | Lemma: Arena | a56_252_tags.txt | SN:3 | TN:47
Word: Aretha | Lemma: Aretha | a56_251_tags.txt | SN:26 | TN:8
Word: Ariosto | Lemma: Ariosto | a56_235to237_tags.txt | SN:63 | TN:21
Word: Aris | Lemma: Aris | a56_235to237_tags.txt | SN:54 | TN:40
Word: Armee | Lemma: Armee | a56_193to197_tags.txt | SN:20 | TN:6
Word: Armenian | Lemma: Armenian | a56_235to237_tags.txt | SN:8 | TN:11
Word: Armenian | Lemma: Armenian | a56_235to237_tags.txt | SN:14 | TN:34
Word: Army | Lemma: Army | a56_227_tags.txt | SN:8 | TN:20
Word: Army | Lemma: Army | a56_227_tags.txt | SN:8 | TN:32
Word: Arrom | Lemma: Arrom | a56_181to186_tags.txt | SN:113 | TN:26
Word: Arron | Lemma: Arron | a56_181to186_tags.txt | SN:104 | TN:3
Word: Arron | Lemma: Arron | a56_181to186_tags.txt | SN:105 | TN:22
Word: Arron | Lemma: Arron | a56_181to186_tags.txt | SN:108 | TN:21
Word: Arron | Lemma: Arron | a56_181to186_tags.txt | SN:111 | TN:18
Word: Arron | Lemma: Arron | a56_181to186_tags.txt | SN:116 | TN:19
Word: Arsenic_and_Old_Lace | Lemma: Arsenic_and_Old_Lace | a56_223_tags.txt | SN:3 | TN:30
Word: Art | Lemma: Art | a56_250_tags.txt | SN:1 | TN:22
Word: Art | Lemma: Art | a56_250_tags.txt | SN:3 | TN:30
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:95 | TN:12
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:2 | TN:13
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:5 | TN:3
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:10 | TN:8
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:14 | TN:4
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:46 | TN:1
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:109 | TN:3
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:51 | TN:4
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:100 | TN:6
Word: Artic | Lemma: Artic | cua_bernice_s11_tags.txt | SN:108 | TN:11
Word: Artikulo | Lemma: Artikulo | a56_193to197_tags.txt | SN:40 | TN:7
Word: Artikulo | Lemma: Artikulo | a56_193to197_tags.txt | SN:46 | TN:8
Word: Asansol | Lemma: Asansol | a56_261_tags.txt | SN:26 | TN:0
Word: Asawa | Lemma: Asawa | a56_238to240_tags.txt | SN:8 | TN:8
Word: Asia | Lemma: Asia | a56_253to258_tags.txt | SN:31 | TN:31
Word: Asia | Lemma: Asia | a56_253to258_tags.txt | SN:31 | TN:34
Word: Asian | Lemma: Asian | a56_238to240_tags.txt | SN:51 | TN:22
Word: Assembly | Lemma: Assembly | a56_261_tags.txt | SN:4 | TN:7
Word: Assembly | Lemma: Assembly | a56_261_tags.txt | SN:9 | TN:12
Word: Assembly | Lemma: Assembly | a56_261_tags.txt | SN:11 | TN:10
Word: Assembly | Lemma: Assembly | a56_261_tags.txt | SN:16 | TN:8
Word: Assemby | Lemma: Assemby | a56_261_tags.txt | SN:10 | TN:6
Word: Association | Lemma: Association | a56_181to186_tags.txt | SN:3 | TN:44
Word: Association | Lemma: Association | a56_235to237_tags.txt | SN:49 | TN:4
Word: Association | Lemma: Association | a56_235to237_tags.txt | SN:49 | TN:12
Word: Association | Lemma: Association | a56_235to237_tags.txt | SN:49 | TN:16
Word: Association | Lemma: Association | a56_238to240_tags.txt | SN:63 | TN:28
Word: Association | Lemma: Association | a56_252_tags.txt | SN:7 | TN:14
Word: Asya | Lemma: Asya | a56_263_tags.txt | SN:12 | TN:19
Word: Asya | Lemma: Asya | cua_bernice_s11_tags.txt | SN:2 | TN:20
Word: Atlantiko | Lemma: Atlantiko | a56_263_tags.txt | SN:2 | TN:14
Word: Atlantiko | Lemma: Atlantiko | a56_263_tags.txt | SN:3 | TN:3
Word: Atlas | Lemma: Atlas | a56_228_tags.txt | SN:11 | TN:10
Word: Atteshlis | Lemma: Atteshlis | a56_235to237_tags.txt | SN:64 | TN:36
Word: Auburn | Lemma: Auburn | a56_251_tags.txt | SN:17 | TN:22
Word: Auburn | Lemma: Auburn | a56_252_tags.txt | SN:2 | TN:30
Word: Audrey | Lemma: Audrey | a56_223_tags.txt | SN:13 | TN:9
Word: Austen | Lemma: Austen | a56_253to258_tags.txt | SN:48 | TN:19
Word: Austin | Lemma: Austin | a56_226_tags.txt | SN:26 | TN:9
Word: Austin | Lemma: Austin | a56_226_tags.txt | SN:26 | TN:29
Word: Australia | Lemma: Australia | a56_198_tags.txt | SN:16 | TN:26
Word: Australia | Lemma: Australia | a56_198_tags.txt | SN:24 | TN:11
Word: Australia | Lemma: Australia | a56_235to237_tags.txt | SN:11 | TN:25
Word: Australia | Lemma: Australia | cua_bernice_s11_tags.txt | SN:23 | TN:35
Word: Australyano | Lemma: Australyano | a56_181to186_tags.txt | SN:10 | TN:28
Word: Auto | Lemma: Auto | a56_252_tags.txt | SN:21 | TN:13
Word: Autocephalous_Orthodox_Church_of_Cyprus | Lemma: Autocephalous_Orthodox_Church_of_Cyprus | a56_235to237_tags.txt | SN:12 | TN:2
Word: Automobile | Lemma: Automobile | a56_235to237_tags.txt | SN:49 | TN:3
Word: Autonomous | Lemma: Autonomous | a56_227_tags.txt | SN:8 | TN:5
Word: Avian | Lemma: Avian | a56_181to186_tags.txt | SN:135 | TN:4
Word: Award | Lemma: Award | a56_223_tags.txt | SN:2 | TN:23
Word: Award | Lemma: Award | a56_223_tags.txt | SN:19 | TN:7
Word: Awards | Lemma: Awards | a56_223_tags.txt | SN:17 | TN:6
Word: Awful | Lemma: Awful | a56_223_tags.txt | SN:4 | TN:9
Word: Ayia | Lemma: Ayia | a56_235to237_tags.txt | SN:54 | TN:44
Word: Ayn | Lemma: Ayn | a56_228_tags.txt | SN:11 | TN:13
Word: Azores | Lemma: Azores | a56_263_tags.txt | SN:3 | TN:5
Word: Azores | Lemma: Azores | a56_264_tags.txt | SN:19 | TN:32
Word: Azores | Lemma: Azores | a56_264_tags.txt | SN:24 | TN:6
Word: Açores | Lemma: Açores | a56_264_tags.txt | SN:21 | TN:16
Word: BL-publish | Lemma: BL-publish | lopez_clement_s11_tags.txt | SN:70 | TN:7
Word: Baby | Lemma: Baby | a56_223_tags.txt | SN:3 | TN:16
Word: Bach | Lemma: Bach | a56_226_tags.txt | SN:25 | TN:8
Word: Bach | Lemma: Bach | a56_226_tags.txt | SN:25 | TN:16
Word: Bachelor | Lemma: Bachelor | a56_225_tags.txt | SN:6 | TN:15
Word: Baghdatis | Lemma: Baghdatis | a56_235to237_tags.txt | SN:50 | TN:2
Word: Bahagi | Lemma: Bahagi | a56_264_tags.txt | SN:20 | TN:5
Word: Baha’I | Lemma: Baha’I | a56_235to237_tags.txt | SN:14 | TN:15
Word: Bahumbu | Lemma: Bahumbu | a56_204_tags.txt | SN:25 | TN:10
Word: Ballantine | Lemma: Ballantine | lopez_clement_s11_tags.txt | SN:69 | TN:4
Word: Ballroom | Lemma: Ballroom | a56_251_tags.txt | SN:29 | TN:19
Word: Baltimore | Lemma: Baltimore | a56_193to197_tags.txt | SN:53 | TN:7
Word: Bandeirantes | Lemma: Bandeirantes | a56_248_tags.txt | SN:10 | TN:7
Word: Bankura | Lemma: Bankura | a56_261_tags.txt | SN:20 | TN:8
Word: Bansa | Lemma: Bansa | a56_263_tags.txt | SN:22 | TN:27
Word: Barbara | Lemma: Barbara | a56_224_tags.txt | SN:9 | TN:8
Word: Barbara | Lemma: Barbara | a56_224_tags.txt | SN:24 | TN:24
Word: Barbara | Lemma: Barbara | a56_225_tags.txt | SN:22 | TN:16
Word: Barclay | Lemma: Barclay | a56_193to197_tags.txt | SN:1 | TN:5
Word: Barclay | Lemma: Barclay | a56_193to197_tags.txt | SN:2 | TN:14
Word: Bardhaman | Lemma: Bardhaman | a56_261_tags.txt | SN:20 | TN:10
Word: Barnabas | Lemma: Barnabas | a56_235to237_tags.txt | SN:69 | TN:22
Word: Barnes | Lemma: Barnes | lopez_clement_s11_tags.txt | SN:49 | TN:9
Word: Barron | Lemma: Barron | a56_193to197_tags.txt | SN:53 | TN:5
Word: Barry | Lemma: Barry | a56_226_tags.txt | SN:6 | TN:37
Word: Bart | Lemma: Bart | a56_198_tags.txt | SN:39 | TN:26
Word: Baseball | Lemma: Baseball | a56_259_tags.txt | SN:4 | TN:3
Word: Baseball | Lemma: Baseball | a56_252_tags.txt | SN:3 | TN:22
Word: Baseball | Lemma: Baseball | a56_253to258_tags.txt | SN:36 | TN:22
Word: Baseball | Lemma: Baseball | a56_253to258_tags.txt | SN:107 | TN:7
Word: Baseball | Lemma: Baseball | a56_253to258_tags.txt | SN:109 | TN:4
Word: Baseball | Lemma: Baseball | a56_253to258_tags.txt | SN:144 | TN:3
Word: Baseball | Lemma: Baseball | a56_253to258_tags.txt | SN:165 | TN:10
Word: Baseball | Lemma: Baseball | a56_259_tags.txt | SN:17 | TN:32
Word: Baseball | Lemma: Baseball | a56_259_tags.txt | SN:19 | TN:13
