POS Tag: NNC
Word: ( | Lemma: ( | a56_181to186_tags.txt | SN:22 | TN:14
Word: agos | Lemma: agos | a56_204_tags.txt | SN:11 | TN:18
Word: agos | Lemma: agos | a56_204_tags.txt | SN:14 | TN:10
Word: agreement | Lemma: agreement | a56_224_tags.txt | SN:10 | TN:22
Word: ahente | Lemma: ahente | lopez_clement_s11_tags.txt | SN:13 | TN:8
Word: air-conditioners | Lemma: air-conditioners | a56_200_tags.txt | SN:30 | TN:14
Word: akademya | Lemma: akademya | lopez_clement_s11_tags.txt | SN:57 | TN:6
Word: akawnting | Lemma: akawnting | lopez_clement_s11_tags.txt | SN:62 | TN:6
Word: akda | Lemma: akda | lopez_clement_s11_tags.txt | SN:5 | TN:38
Word: akda | Lemma: akda | lopez_clement_s11_tags.txt | SN:5 | TN:42
Word: akda | Lemma: akda | lopez_clement_s11_tags.txt | SN:72 | TN:28
Word: aklat | Lemma: aklat | a56_228_tags.txt | SN:7 | TN:9
Word: aklat | Lemma: aklat | a56_228_tags.txt | SN:1 | TN:13
Word: aklat | Lemma: aklat | a56_227_tags.txt | SN:2 | TN:34
Word: aklat | Lemma: aklat | lopez_clement_s11_tags.txt | SN:49 | TN:7
Word: aklat | Lemma: aklat | a56_228_tags.txt | SN:2 | TN:2
Word: aklat | Lemma: aklat | a56_228_tags.txt | SN:3 | TN:9
Word: aklat | Lemma: aklat | lopez_clement_s11_tags.txt | SN:3 | TN:13
Word: aklat | Lemma: aklat | lopez_clement_s11_tags.txt | SN:4 | TN:25
Word: aklat | Lemma: aklat | lopez_clement_s11_tags.txt | SN:7 | TN:1
Word: aklat | Lemma: aklat | lopez_clement_s11_tags.txt | SN:16 | TN:3
Word: aklatan | Lemma: aklat | lopez_clement_s11_tags.txt | SN:54 | TN:15
Word: aklatan | Lemma: aklat | lopez_clement_s11_tags.txt | SN:64 | TN:29
Word: aksidente | Lemma: aksidente | a56_248_tags.txt | SN:25 | TN:9
Word: aksyon | Lemma: aksyon | a56_212_tags.txt | SN:21 | TN:18
Word: aksyon | Lemma: aksyon | a56_212_tags.txt | SN:37 | TN:42
Word: aksyon | Lemma: aksyon | a56_213_tags.txt | SN:37 | TN:7
Word: aktibidad | Lemma: aktibidad | a56_181to186_tags.txt | SN:107 | TN:2
Word: aktibidad | Lemma: aktibidad | lopez_clement_s11_tags.txt | SN:1 | TN:14
Word: aktibidad | Lemma: aktibidad | lopez_clement_s11_tags.txt | SN:9 | TN:4
Word: aktibidad | Lemma: aktibidad | lopez_clement_s11_tags.txt | SN:52 | TN:55
Word: akto | Lemma: akto | a56_251_tags.txt | SN:24 | TN:22
Word: aktor | Lemma: aktor | a56_223_tags.txt | SN:9 | TN:26
Word: aktor | Lemma: aktor | a56_223_tags.txt | SN:7 | TN:3
Word: aktor | Lemma: aktor | a56_223_tags.txt | SN:9 | TN:17
Word: aktor | Lemma: aktor | a56_223_tags.txt | SN:14 | TN:9
Word: aktor | Lemma: aktor | a56_223_tags.txt | SN:14 | TN:35
Word: aktor | Lemma: aktor | a56_223_tags.txt | SN:16 | TN:19
Word: aktor | Lemma: aktor | a56_223_tags.txt | SN:18 | TN:18
Word: aktor | Lemma: aktor | a56_224_tags.txt | SN:27 | TN:15
Word: aktor | Lemma: aktor | a56_225_tags.txt | SN:5 | TN:7
Word: aktres | Lemma: aktres | a56_224_tags.txt | SN:14 | TN:9
Word: aktres | Lemma: aktres | a56_224_tags.txt | SN:18 | TN:16
Word: aktwal | Lemma: aktwal | a56_213_tags.txt | SN:15 | TN:27
Word: alala | Lemma: alala | a56_235to237_tags.txt | SN:73 | TN:28
Word: alamat | Lemma: alamat | lopez_clement_s11_tags.txt | SN:32 | TN:29
Word: alay | Lemma: alay | a56_253to258_tags.txt | SN:125 | TN:59
Word: album | Lemma: album | a56_238to240_tags.txt | SN:4 | TN:29
Word: album | Lemma: album | a56_238to240_tags.txt | SN:14 | TN:1
Word: album | Lemma: album | a56_238to240_tags.txt | SN:17 | TN:4
Word: album | Lemma: album | a56_238to240_tags.txt | SN:18 | TN:3
Word: album | Lemma: album | a56_238to240_tags.txt | SN:20 | TN:20
Word: album | Lemma: album | a56_238to240_tags.txt | SN:24 | TN:7
Word: album | Lemma: album | a56_238to240_tags.txt | SN:24 | TN:38
Word: album | Lemma: album | lopez_clement_s11_tags.txt | SN:67 | TN:23
Word: albums | Lemma: albums | a56_238to240_tags.txt | SN:4 | TN:7
Word: albums | Lemma: albums | a56_238to240_tags.txt | SN:53 | TN:13
Word: albums | Lemma: albums | a56_247_tags.txt | SN:5 | TN:5
Word: alegasyon | Lemma: alegasyon | a56_253to258_tags.txt | SN:8 | TN:22
Word: alegasyon | Lemma: alegasyon | a56_253to258_tags.txt | SN:16 | TN:18
Word: alimango | Lemma: alimango | cua_bernice_s11_tags.txt | SN:89 | TN:6
Word: alitan | Lemma: alit | a56_214_tags.txt | SN:28 | TN:2
Word: alituntunin | Lemma: alituntunin | a56_253to258_tags.txt | SN:123 | TN:39
Word: alituntunin | Lemma: alituntunin | a56_253to258_tags.txt | SN:124 | TN:39
Word: alkalde | Lemma: alkalde | a56_253to258_tags.txt | SN:16 | TN:31
Word: almirantasgo | Lemma: almirantasgo | a56_213_tags.txt | SN:15 | TN:16
Word: almirantasgo | Lemma: almirantasgo | a56_214_tags.txt | SN:47 | TN:5
Word: almirante | Lemma: almirante | a56_213_tags.txt | SN:2 | TN:13
Word: almirante | Lemma: almirante | a56_213_tags.txt | SN:8 | TN:4
Word: alok | Lemma: alok | a56_235to237_tags.txt | SN:17 | TN:63
Word: alok | Lemma: alok | a56_235to237_tags.txt | SN:17 | TN:70
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:100 | TN:23
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:84 | TN:10
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:83 | TN:22
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:88 | TN:3
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:88 | TN:13
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:111 | TN:11
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:89 | TN:31
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:97 | TN:34
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:99 | TN:6
Word: alon | Lemma: alon | a56_193to197_tags.txt | SN:109 | TN:10
Word: alternatibo | Lemma: alternatibo | a56_235to237_tags.txt | SN:17 | TN:83
Word: alternatibo | Lemma: alternatibo | lopez_clement_s11_tags.txt | SN:74 | TN:16
Word: alternatibo | Lemma: alternatibo | lopez_clement_s11_tags.txt | SN:76 | TN:2
Word: altricial | Lemma: altricial | cua_bernice_s11_tags.txt | SN:74 | TN:3
Word: alyansa | Lemma: alyansa | a56_261_tags.txt | SN:9 | TN:5
Word: ama | Lemma: ama | a56_181to186_tags.txt | SN:43 | TN:31
Word: ama | Lemma: ama | a56_181to186_tags.txt | SN:55 | TN:18
Word: ama | Lemma: ama | a56_181to186_tags.txt | SN:67 | TN:7
Word: ama | Lemma: ama | a56_193to197_tags.txt | SN:75 | TN:10
Word: ama | Lemma: ama | a56_224_tags.txt | SN:9 | TN:16
Word: ama | Lemma: ama | a56_225_tags.txt | SN:20 | TN:5
Word: ama | Lemma: ama | a56_225_tags.txt | SN:20 | TN:29
Word: ama | Lemma: ama | a56_226_tags.txt | SN:21 | TN:17
Word: ambiyansya | Lemma: ambiyansya | a56_260_tags.txt | SN:9 | TN:9
Word: ampay | Lemma: ampay | a56_181to186_tags.txt | SN:15 | TN:12
Word: amphipods | Lemma: amphipods | cua_bernice_s11_tags.txt | SN:89 | TN:4
Word: anak | Lemma: anak | a56_226_tags.txt | SN:12 | TN:4
Word: anak | Lemma: anak | a56_181to186_tags.txt | SN:102 | TN:17
Word: anak | Lemma: anak | a56_181to186_tags.txt | SN:64 | TN:5
Word: anak | Lemma: anak | a56_181to186_tags.txt | SN:72 | TN:12
Word: anak | Lemma: anak | a56_224_tags.txt | SN:9 | TN:23
Word: anak | Lemma: anak | cua_bernice_s11_tags.txt | SN:77 | TN:5
Word: anak | Lemma: anak | a56_224_tags.txt | SN:19 | TN:9
Word: anak | Lemma: anak | a56_224_tags.txt | SN:20 | TN:24
Word: anak | Lemma: anak | a56_226_tags.txt | SN:26 | TN:25
Word: anak | Lemma: anak | a56_227_tags.txt | SN:2 | TN:10
Word: anak | Lemma: anak | cua_bernice_s11_tags.txt | SN:83 | TN:15
Word: anak | Lemma: anak | a56_224_tags.txt | SN:22 | TN:24
Word: anak | Lemma: anak | a56_238to240_tags.txt | SN:11 | TN:17
Word: anak | Lemma: anak | a56_227_tags.txt | SN:1 | TN:5
Word: anak | Lemma: anak | a56_225_tags.txt | SN:19 | TN:2
Word: anak | Lemma: anak | a56_227_tags.txt | SN:7 | TN:13
Word: anak | Lemma: anak | a56_226_tags.txt | SN:22 | TN:9
Word: anak | Lemma: anak | a56_227_tags.txt | SN:4 | TN:28
Word: anatomya | Lemma: anatomya | a56_193to197_tags.txt | SN:65 | TN:41
Word: aneurism | Lemma: aneurism | a56_227_tags.txt | SN:4 | TN:35
Word: ang | Lemma: ang | a56_253to258_tags.txt | SN:74 | TN:6
Word: ang | Lemma: ang | a56_264_tags.txt | SN:31 | TN:23
Word: anggulo | Lemma: anggulo | a56_193to197_tags.txt | SN:66 | TN:11
Word: anggulo | Lemma: anggulo | a56_193to197_tags.txt | SN:90 | TN:9
Word: angkan | Lemma: angkan | a56_226_tags.txt | SN:11 | TN:26
Word: angkan | Lemma: angkan | a56_226_tags.txt | SN:11 | TN:38
Word: angkop | Lemma: angkop | a56_181to186_tags.txt | SN:131 | TN:10
Word: angulo | Lemma: angulo | a56_253to258_tags.txt | SN:105 | TN:7
Word: anibersaryo | Lemma: anibersaryo | a56_193to197_tags.txt | SN:56 | TN:23
Word: animal | Lemma: animal | a56_198_tags.txt | SN:8 | TN:14
Word: anino | Lemma: anino | a56_193to197_tags.txt | SN:73 | TN:14
Word: anomalya | Lemma: anomalya | a56_193to197_tags.txt | SN:100 | TN:12
Word: anomalya | Lemma: anomalya | a56_193to197_tags.txt | SN:101 | TN:5
Word: anomalya | Lemma: anomalya | a56_193to197_tags.txt | SN:106 | TN:3
Word: antas | Lemma: antas | a56_181to186_tags.txt | SN:109 | TN:3
Word: antas | Lemma: antas | a56_181to186_tags.txt | SN:87 | TN:67
Word: antas | Lemma: antas | a56_200_tags.txt | SN:33 | TN:12
Word: antas | Lemma: antas | cua_bernice_s11_tags.txt | SN:84 | TN:33
Word: antas | Lemma: antas | a56_259_tags.txt | SN:13 | TN:7
Word: antas | Lemma: antas | a56_238to240_tags.txt | SN:66 | TN:29
Word: antas | Lemma: antas | a56_260_tags.txt | SN:20 | TN:16
Word: antas | Lemma: antas | a56_249_tags.txt | SN:22 | TN:16
Word: antas | Lemma: antas | a56_253to258_tags.txt | SN:40 | TN:43
Word: antas | Lemma: antas | a56_253to258_tags.txt | SN:41 | TN:17
Word: antas | Lemma: antas | a56_253to258_tags.txt | SN:136 | TN:11
Word: antas | Lemma: antas | a56_253to258_tags.txt | SN:168 | TN:15
Word: antas | Lemma: antas | a56_260_tags.txt | SN:2 | TN:15
Word: antas | Lemma: antas | lopez_clement_s11_tags.txt | SN:14 | TN:20
Word: anti-Federalists | Lemma: anti-Federalists | a56_193to197_tags.txt | SN:35 | TN:23
Word: anti-communism | Lemma: anti-communist | a56_226_tags.txt | SN:6 | TN:12
Word: anyo | Lemma: anyo | a56_181to186_tags.txt | SN:20 | TN:22
Word: anyo | Lemma: anyo | a56_181to186_tags.txt | SN:26 | TN:15
Word: anyo | Lemma: anyo | a56_193to197_tags.txt | SN:95 | TN:8
Word: anyo | Lemma: anyo | a56_198_tags.txt | SN:13 | TN:25
Word: anyo | Lemma: anyo | a56_211_tags.txt | SN:29 | TN:39
Word: anyo | Lemma: anyo | lopez_clement_s11_tags.txt | SN:74 | TN:21
Word: apartamento | Lemma: apartamento | a56_250_tags.txt | SN:7 | TN:12
Word: apartment | Lemma: apartment | a56_238to240_tags.txt | SN:60 | TN:25
Word: aplaya | Lemma: aplaya | a56_250_tags.txt | SN:1 | TN:3
Word: aplikante | Lemma: aplikante | a56_235to237_tags.txt | SN:18 | TN:7
Word: aplikante | Lemma: aplikante | a56_235to237_tags.txt | SN:18 | TN:40
Word: apliksyon | Lemma: apliksyon | a56_193to197_tags.txt | SN:54 | TN:32
Word: apostol | Lemma: apostol | a56_235to237_tags.txt | SN:69 | TN:12
Word: apostol | Lemma: apostol | a56_235to237_tags.txt | SN:69 | TN:19
Word: apoy | Lemma: apoy | a56_193to197_tags.txt | SN:23 | TN:11
Word: apoy | Lemma: apoy | a56_261_tags.txt | SN:18 | TN:9
Word: apresyasyon | Lemma: apresyasyon | a56_214_tags.txt | SN:42 | TN:2
Word: arabal | Lemma: arabal | a56_251_tags.txt | SN:7 | TN:7
Word: araw | Lemma: araw | a56_211_tags.txt | SN:19 | TN:12
Word: araw | Lemma: araw | a56_193to197_tags.txt | SN:74 | TN:20
Word: araw | Lemma: araw | a56_181to186_tags.txt | SN:1 | TN:1
Word: araw | Lemma: araw | a56_193to197_tags.txt | SN:72 | TN:28
Word: araw | Lemma: araw | a56_193to197_tags.txt | SN:76 | TN:16
Word: araw | Lemma: araw | cua_bernice_s11_tags.txt | SN:74 | TN:24
Word: araw | Lemma: araw | cua_bernice_s11_tags.txt | SN:76 | TN:3
Word: araw | Lemma: araw | cua_bernice_s11_tags.txt | SN:72 | TN:17
Word: araw | Lemma: araw | a56_212_tags.txt | SN:13 | TN:9
Word: araw | Lemma: araw | cua_bernice_s11_tags.txt | SN:39 | TN:2
Word: araw | Lemma: araw | a56_212_tags.txt | SN:17 | TN:4
Word: araw | Lemma: araw | a56_253to258_tags.txt | SN:84 | TN:58
Word: araw | Lemma: araw | cua_bernice_s11_tags.txt | SN:71 | TN:11
Word: araw | Lemma: araw | cua_bernice_s11_tags.txt | SN:71 | TN:21
Word: araw | Lemma: araw | a56_264_tags.txt | SN:33 | TN:10
Word: araw | Lemma: araw | cua_bernice_s11_tags.txt | SN:21 | TN:31
Word: area | Lemma: area | a56_249_tags.txt | SN:4 | TN:20
Word: area | Lemma: area | a56_253to258_tags.txt | SN:10 | TN:27
Word: argumanto | Lemma: argumanto | a56_193to197_tags.txt | SN:88 | TN:6
Word: argumento | Lemma: argumento | a56_193to197_tags.txt | SN:67 | TN:31
Word: ari-arian | Lemma: ari | a56_193to197_tags.txt | SN:11 | TN:29
Word: ari-arian | Lemma: ari | a56_263_tags.txt | SN:12 | TN:15
Word: ari-arian | Lemma: ari | lopez_clement_s11_tags.txt | SN:14 | TN:16
Word: ari-arian | Lemma: ari | lopez_clement_s11_tags.txt | SN:41 | TN:31
Word: ari-arin | Lemma: ari | a56_193to197_tags.txt | SN:29 | TN:39
Word: arkitektura | Lemma: arkitektura | a56_250_tags.txt | SN:1 | TN:11
Word: arkitektura | Lemma: arkitektura | a56_250_tags.txt | SN:8 | TN:16
Word: arkitektura | Lemma: arkitektura | a56_250_tags.txt | SN:14 | TN:2
Word: arkitektura | Lemma: arkitektura | a56_250_tags.txt | SN:16 | TN:18
Word: armas | Lemma: armas | a56_193to197_tags.txt | SN:28 | TN:28
Word: armas | Lemma: armas | a56_214_tags.txt | SN:20 | TN:32
Word: armas | Lemma: armas | a56_214_tags.txt | SN:20 | TN:38
Word: arsenal | Lemma: arsenal | a56_253to258_tags.txt | SN:95 | TN:2
Word: art | Lemma: art | lopez_clement_s11_tags.txt | SN:30 | TN:6
Word: artikulo | Lemma: artikulo | a56_193to197_tags.txt | SN:41 | TN:7
Word: artikulo | Lemma: artikulo | a56_193to197_tags.txt | SN:42 | TN:2
Word: artikulo | Lemma: artikulo | a56_193to197_tags.txt | SN:43 | TN:2
Word: artikulo | Lemma: artikulo | a56_228_tags.txt | SN:4 | TN:12
Word: artikulo | Lemma: artikulo | lopez_clement_s11_tags.txt | SN:64 | TN:17
Word: artista | Lemma: artista | a56_223_tags.txt | SN:16 | TN:52
Word: artista | Lemma: artista | a56_238to240_tags.txt | SN:43 | TN:25
Word: artista | Lemma: artista | a56_238to240_tags.txt | SN:43 | TN:48
Word: artista | Lemma: artista | a56_247_tags.txt | SN:11 | TN:11
Word: artista | Lemma: artista | a56_251_tags.txt | SN:23 | TN:13
Word: artista | Lemma: artista | a56_251_tags.txt | SN:26 | TN:3
Word: artistang | Lemma: artista | a56_251_tags.txt | SN:29 | TN:22
Word: asawa | Lemma: asawa | a56_225_tags.txt | SN:27 | TN:16
Word: asawa | Lemma: asawa | a56_198_tags.txt | SN:26 | TN:16
Word: asawa | Lemma: asawa | a56_223_tags.txt | SN:5 | TN:66
Word: asawa | Lemma: asawa | a56_224_tags.txt | SN:14 | TN:6
Word: asawa | Lemma: asawa | a56_225_tags.txt | SN:22 | TN:11
Word: asawa | Lemma: asawa | a56_225_tags.txt | SN:28 | TN:22
Word: asawa | Lemma: asawa | a56_227_tags.txt | SN:3 | TN:6
Word: asawa | Lemma: asawa | a56_227_tags.txt | SN:20 | TN:12
Word: asawa | Lemma: asawa | a56_238to240_tags.txt | SN:10 | TN:37
Word: asin | Lemma: asin | a56_249_tags.txt | SN:19 | TN:8
Word: aspeto | Lemma: aspeto | a56_223_tags.txt | SN:15 | TN:13
Word: aspeto | Lemma: aspeto | lopez_clement_s11_tags.txt | SN:36 | TN:21
Word: aspili | Lemma: aspili | a56_193to197_tags.txt | SN:67 | TN:5
Word: asunto | Lemma: asunto | a56_225_tags.txt | SN:10 | TN:4
Word: atake | Lemma: atake | a56_214_tags.txt | SN:32 | TN:11
Word: atake | Lemma: atake | a56_253to258_tags.txt | SN:150 | TN:23
Word: atensyon | Lemma: atensyon | a56_251_tags.txt | SN:16 | TN:22
Word: atmospheres | Lemma: atmospheres | a56_200_tags.txt | SN:31 | TN:19
Word: atomist | Lemma: atomist | a56_193to197_tags.txt | SN:85 | TN:9
Word: atraksiyon | Lemma: atraksiyon | a56_223_tags.txt | SN:6 | TN:12
Word: auk | Lemma: auk | cua_bernice_s11_tags.txt | SN:94 | TN:18
Word: autoridad | Lemma: autoridad | a56_193to197_tags.txt | SN:11 | TN:11
Word: autos | Lemma: autos | a56_211_tags.txt | SN:29 | TN:28
Word: average | Lemma: average | a56_253to258_tags.txt | SN:100 | TN:47
Word: averages | Lemma: averages | a56_253to258_tags.txt | SN:6 | TN:17
Word: awa | Lemma: awa | a56_253to258_tags.txt | SN:145 | TN:32
Word: away | Lemma: away | a56_264_tags.txt | SN:5 | TN:3
Word: awit | Lemma: awit | cua_bernice_s11_tags.txt | SN:42 | TN:11
Word: awitin | Lemma: awit | a56_238to240_tags.txt | SN:40 | TN:5
Word: awtor | Lemma: awtor | a56_226_tags.txt | SN:1 | TN:2
Word: awtor | Lemma: awtor | a56_227_tags.txt | SN:1 | TN:8
Word: awtor | Lemma: awtor | a56_227_tags.txt | SN:4 | TN:74
Word: awtor | Lemma: awtor | a56_227_tags.txt | SN:7 | TN:1
Word: awtor | Lemma: awtor | a56_227_tags.txt | SN:17 | TN:17
Word: awtoridad | Lemma: awtoridad | a56_248_tags.txt | SN:30 | TN:6
Word: awtoridad | Lemma: awtoridad | a56_261_tags.txt | SN:13 | TN:2
Word: ayos | Lemma: ayos | a56_253to258_tags.txt | SN:75 | TN:10
Word: babae | Lemma: babae | a56_181to186_tags.txt | SN:102 | TN:8
Word: babae | Lemma: babae | a56_181to186_tags.txt | SN:39 | TN:8
Word: babae | Lemma: babae | a56_225_tags.txt | SN:25 | TN:28
Word: babae | Lemma: babae | a56_247_tags.txt | SN:6 | TN:29
Word: babae | Lemma: babae | cua_bernice_s11_tags.txt | SN:43 | TN:13
Word: babae | Lemma: babae | cua_bernice_s11_tags.txt | SN:54 | TN:11
Word: babae | Lemma: babae | cua_bernice_s11_tags.txt | SN:55 | TN:16
Word: babae | Lemma: babae | cua_bernice_s11_tags.txt | SN:59 | TN:9
Word: babae | Lemma: babae | cua_bernice_s11_tags.txt | SN:79 | TN:7
Word: babala | Lemma: babala | a56_212_tags.txt | SN:23 | TN:6
Word: baby | Lemma: baby | a56_238to240_tags.txt | SN:71 | TN:11
Word: backlist | Lemma: backlist | lopez_clement_s11_tags.txt | SN:51 | TN:15
Word: bagay | Lemma: bagay | a56_193to197_tags.txt | SN:69 | TN:6
Word: bagay | Lemma: bagay | a56_193to197_tags.txt | SN:64 | TN:22
Word: bagay | Lemma: bagay | a56_193to197_tags.txt | SN:65 | TN:55
Word: bagay | Lemma: bagay | a56_193to197_tags.txt | SN:68 | TN:11
Word: bagay | Lemma: bagay | a56_193to197_tags.txt | SN:76 | TN:10
Word: bagay | Lemma: bagay | a56_193to197_tags.txt | SN:76 | TN:25
Word: bagay | Lemma: bagay | a56_260_tags.txt | SN:9 | TN:15
Word: bagay | Lemma: bagay | a56_211_tags.txt | SN:37 | TN:29
Word: bagay | Lemma: bagay | a56_223_tags.txt | SN:16 | TN:38
Word: bagay | Lemma: bagay | a56_223_tags.txt | SN:21 | TN:17
Word: baguhan | Lemma: bago | a56_253to258_tags.txt | SN:31 | TN:4
Word: bahaghari | Lemma: bahaghari | a56_193to197_tags.txt | SN:73 | TN:20
Word: bahagi | Lemma: bahagi | a56_193to197_tags.txt | SN:42 | TN:23
Word: bahagi | Lemma: bahagi | a56_181to186_tags.txt | SN:34 | TN:29
Word: bahagi | Lemma: bahagi | a56_181to186_tags.txt | SN:46 | TN:11
Word: bahagi | Lemma: bahagi | a56_264_tags.txt | SN:26 | TN:7
Word: bahagi | Lemma: bahagi | a56_228_tags.txt | SN:20 | TN:12
Word: bahagi | Lemma: bahagi | a56_235to237_tags.txt | SN:12 | TN:20
Word: bahagi | Lemma: bahagi | a56_181to186_tags.txt | SN:47 | TN:6
Word: bahagi | Lemma: bahagi | a56_263_tags.txt | SN:1 | TN:15
Word: bahagi | Lemma: bahagi | a56_259_tags.txt | SN:7 | TN:5
Word: bahagi | Lemma: bahagi | cua_bernice_s11_tags.txt | SN:34 | TN:7
Word: bahagi | Lemma: bahagi | a56_213_tags.txt | SN:37 | TN:5
Word: bahagi | Lemma: bahagi | a56_249_tags.txt | SN:19 | TN:12
Word: bahagi | Lemma: bahagi | a56_264_tags.txt | SN:26 | TN:22
Word: bahagi | Lemma: bahagi | a56_235to237_tags.txt | SN:30 | TN:6
Word: bahagi | Lemma: bahagi | a56_238to240_tags.txt | SN:24 | TN:36
Word: bahagi | Lemma: bahagi | lopez_clement_s11_tags.txt | SN:60 | TN:3
Word: bahagi | Lemma: bahagi | a56_224_tags.txt | SN:30 | TN:4
Word: bahagi | Lemma: bahagi | a56_181to186_tags.txt | SN:111 | TN:1
Word: bahagi | Lemma: bahagi | a56_249_tags.txt | SN:21 | TN:10
Word: bahagi | Lemma: bahagi | cua_bernice_s11_tags.txt | SN:105 | TN:1
Word: bahagi | Lemma: bahagi | a56_235to237_tags.txt | SN:40 | TN:8
Word: bahagi | Lemma: bahagi | a56_253to258_tags.txt | SN:45 | TN:9
Word: bahagi | Lemma: bahagi | a56_213_tags.txt | SN:51 | TN:6
Word: bahagi | Lemma: bahagi | a56_227_tags.txt | SN:9 | TN:12
Word: bahagi | Lemma: bahagi | a56_181to186_tags.txt | SN:119 | TN:6
Word: bahagi | Lemma: bahagi | a56_193to197_tags.txt | SN:42 | TN:12
Word: bahagi | Lemma: bahagi | a56_249_tags.txt | SN:5 | TN:6
Word: bahagi | Lemma: bahagi | cua_bernice_s11_tags.txt | SN:15 | TN:24
Word: bahagi | Lemma: bahagi | a56_193to197_tags.txt | SN:44 | TN:9
Word: bahagi | Lemma: bahagi | a56_253to258_tags.txt | SN:59 | TN:16
Word: bahagi | Lemma: bahagi | a56_235to237_tags.txt | SN:73 | TN:17
Word: bahagi | Lemma: bahagi | a56_223_tags.txt | SN:22 | TN:2
Word: bahagi | Lemma: bahagi | a56_200_tags.txt | SN:13 | TN:3
Word: bahagi | Lemma: bahagi | a56_204_tags.txt | SN:9 | TN:6
