POS Tag: VBTS
Word: Binalangkas | Lemma: Balangkas | a56_193to197_tags.txt | SN:104 | TN:0
Word: Nagkaloob | Lemma: loob | a56_238to240_tags.txt | SN:51 | TN:0
Word: Nagkaroon | Lemma: mayroon | a56_198_tags.txt | SN:24 | TN:13
Word: Nagkaroon | Lemma: mayroon | a56_227_tags.txt | SN:1 | TN:0
Word: Naglaro | Lemma: laro | a56_214_tags.txt | SN:28 | TN:0
Word: Naglimbag | Lemma: limbag | a56_238to240_tags.txt | SN:10 | TN:0
Word: Nagpakita | Lemma: kita | a56_181to186_tags.txt | SN:99 | TN:0
Word: Nagpakita | Lemma: kita | a56_181to186_tags.txt | SN:116 | TN:0
Word: Nagpatuloy | Lemma: patuloy | a56_213_tags.txt | SN:15 | TN:0
Word: Nagpatunay | Lemma: tunay | a56_224_tags.txt | SN:16 | TN:0
Word: Nagreklamo | Lemma: reklamo | a56_225_tags.txt | SN:26 | TN:0
Word: Nagsanay | Lemma: sanay | a56_227_tags.txt | SN:17 | TN:31
Word: Nagsulat | Lemma: sulat | a56_193to197_tags.txt | SN:64 | TN:0
Word: Nagtala | Lemma: tala | a56_253to258_tags.txt | SN:20 | TN:0
Word: Nagtuos | Lemma: tuos | a56_235to237_tags.txt | SN:69 | TN:0
Word: Naibalik | Lemma: balik | a56_211_tags.txt | SN:39 | TN:0
Word: Naimpluwesiyahan | Lemma: impluwensiya | a56_193to197_tags.txt | SN:36 | TN:0
Word: Naipahiwatig | Lemma: pahiwatig | a56_225_tags.txt | SN:18 | TN:0
Word: Nakadisplay | Lemma: display | a56_193to197_tags.txt | SN:57 | TN:0
Word: Nakalagay | Lemma: lagay | a56_181to186_tags.txt | SN:80 | TN:0
Word: Nakatanggap | Lemma: tanggap | a56_223_tags.txt | SN:19 | TN:0
Word: Nakatantya | Lemma: tantya | a56_181to186_tags.txt | SN:24 | TN:0
Word: Nakatungo | Lemma: tungo | a56_181to186_tags.txt | SN:139 | TN:0
Word: Nakilala | Lemma: kilala | a56_223_tags.txt | SN:14 | TN:0
Word: Nakilala | Lemma: kilala | a56_226_tags.txt | SN:7 | TN:0
Word: Nakilala | Lemma: kilala | a56_226_tags.txt | SN:27 | TN:0
Word: Nakinabang | Lemma: pakinabang | a56_238to240_tags.txt | SN:49 | TN:0
Word: Nakuha | Lemma: kuha | a56_181to186_tags.txt | SN:128 | TN:0
Word: Namatay | Lemma: Patay | a56_224_tags.txt | SN:4 | TN:0
Word: Nangatwiran | Lemma: katwiran | a56_181to186_tags.txt | SN:92 | TN:0
Word: Nangibabaw | Lemma: ibabaw | a56_227_tags.txt | SN:12 | TN:0
Word: Nangolekta | Lemma: kolekta | a56_226_tags.txt | SN:29 | TN:0
Word: Nangyari | Lemma: yari | a56_214_tags.txt | SN:42 | TN:0
Word: Nanirahan | Lemma: tira | a56_226_tags.txt | SN:9 | TN:0
Word: Nanomineyt | Lemma: Nomineyt | a56_223_tags.txt | SN:17 | TN:0
Word: Napagtagumpayan | Lemma: tagumpay | a56_213_tags.txt | SN:8 | TN:0
Word: Napagtagumpayan | Lemma: tagumpay | a56_213_tags.txt | SN:10 | TN:0
Word: Napilitan | Lemma: pilit | a56_193to197_tags.txt | SN:5 | TN:0
Word: Napunta | Lemma: punta | a56_181to186_tags.txt | SN:46 | TN:7
Word: Natagpuan | Lemma: tagpo | a56_181to186_tags.txt | SN:110 | TN:0
Word: Natawag | Lemma: tawag | a56_198_tags.txt | SN:24 | TN:0
Word: Natuklasan | Lemma: Tuklas | a56_193to197_tags.txt | SN:94 | TN:0
Word: Nawalan | Lemma: Wala | a56_212_tags.txt | SN:21 | TN:0
Word: Nilimitahan | Lemma: limita | a56_193to197_tags.txt | SN:27 | TN:0
Word: Pinabuti | Lemma: buti | a56_193to197_tags.txt | SN:70 | TN:0
Word: Pinautos | Lemma: utos | a56_193to197_tags.txt | SN:6 | TN:0
Word: Sinabi | Lemma: Sabi | a56_181to186_tags.txt | SN:91 | TN:0
Word: Sinayasat | Lemma: Siyasat | a56_181to186_tags.txt | SN:115 | TN:0
Word: Sinubukan | Lemma: Subok | a56_193to197_tags.txt | SN:74 | TN:0
Word: Tiniis | Lemma: Tiis | a56_193to197_tags.txt | SN:73 | TN:0
Word: ang | Lemma: ang | a56_235to237_tags.txt | SN:41 | TN:26
Word: binasa | Lemma: basa | a56_181to186_tags.txt | SN:6 | TN:4
Word: binuo | Lemma: buo | a56_193to197_tags.txt | SN:64 | TN:14
Word: dumoble | Lemma: doble | lopez_clement_s11_tags.txt | SN:56 | TN:2
Word: ginamit | Lemma: gamit | a56_200_tags.txt | SN:34 | TN:16
Word: ginanap | Lemma: ganap | a56_181to186_tags.txt | SN:4 | TN:7
Word: ginanap | Lemma: ganap | a56_181to186_tags.txt | SN:99 | TN:25
Word: ginanap | Lemma: ganap | a56_193to197_tags.txt | SN:80 | TN:7
Word: ginawa | Lemma: gawa | a56_193to197_tags.txt | SN:54 | TN:28
Word: ginawa | Lemma: gawa | a56_193to197_tags.txt | SN:55 | TN:15
Word: ginawa | Lemma: gawa | a56_198_tags.txt | SN:15 | TN:21
Word: ginawa | Lemma: gawa | a56_211_tags.txt | SN:29 | TN:30
Word: ginawa | Lemma: gawa | a56_227_tags.txt | SN:24 | TN:7
Word: ginawang | Lemma: gawang | a56_181to186_tags.txt | SN:41 | TN:3
Word: ginusto | Lemma: gusto | a56_193to197_tags.txt | SN:86 | TN:14
Word: hinalo | Lemma: halo | a56_198_tags.txt | SN:7 | TN:9
Word: hinandog | Lemma: handog | a56_193to197_tags.txt | SN:11 | TN:7
Word: hinulaan | Lemma: hula | a56_193to197_tags.txt | SN:102 | TN:7
Word: humantong | Lemma: hantong | a56_193to197_tags.txt | SN:98 | TN:10
Word: i-dinistribyut | Lemma: distribyut | a56_223_tags.txt | SN:12 | TN:26
Word: ibinida | Lemma: bida | a56_223_tags.txt | SN:12 | TN:40
Word: idinemanda | Lemma: demanda | a56_225_tags.txt | SN:25 | TN:33
Word: iminungkahi | Lemma: mungkahi | a56_193to197_tags.txt | SN:51 | TN:5
Word: iminungkahi | Lemma: mungkahi | a56_193to197_tags.txt | SN:85 | TN:11
Word: inayos | Lemma: inayos | a56_225_tags.txt | SN:25 | TN:41
Word: inialay | Lemma: alay | a56_193to197_tags.txt | SN:60 | TN:6
Word: inihalal | Lemma: halal | a56_235to237_tags.txt | SN:35 | TN:14
Word: iniharap | Lemma: harap | a56_211_tags.txt | SN:9 | TN:2
Word: inilapat | Lemma: lapat | a56_193to197_tags.txt | SN:106 | TN:37
Word: inilathala | Lemma: lathala | a56_181to186_tags.txt | SN:1 | TN:17
Word: ipinahayag | Lemma: hayag | a56_193to197_tags.txt | SN:56 | TN:3
Word: ipinalabas | Lemma: labas | a56_193to197_tags.txt | SN:107 | TN:11
Word: ipinaliwanag | Lemma: liwanag | a56_181to186_tags.txt | SN:32 | TN:40
Word: ipinaliwanag | Lemma: liwanag | a56_193to197_tags.txt | SN:65 | TN:33
Word: ipinaliwanag | Lemma: liwanag | a56_193to197_tags.txt | SN:89 | TN:1
Word: ipinamalabis | Lemma: labis | a56_181to186_tags.txt | SN:11 | TN:14
Word: ipinanganak | Lemma: anak | a56_181to186_tags.txt | SN:66 | TN:11
Word: ipinatupad | Lemma: tupad | a56_193to197_tags.txt | SN:7 | TN:36
Word: isinaad | Lemma: saad | a56_193to197_tags.txt | SN:95 | TN:17
Word: isinangguning | Lemma: sangguni | a56_181to186_tags.txt | SN:6 | TN:1
Word: itinaas | Lemma: taas | a56_204_tags.txt | SN:19 | TN:7
Word: itinatag | Lemma: tatag | a56_193to197_tags.txt | SN:52 | TN:1
Word: itinatag | Lemma: tatag | a56_204_tags.txt | SN:15 | TN:5
Word: itinuring | Lemma: turing | a56_193to197_tags.txt | SN:75 | TN:9
Word: kinalaman | Lemma: laman | a56_200_tags.txt | SN:3 | TN:10
Word: kinilala | Lemma: kilala | a56_181to186_tags.txt | SN:124 | TN:7
Word: kumbinsido | Lemma: kumbinsi | a56_214_tags.txt | SN:24 | TN:2
Word: na-publish | Lemma: publish | lopez_clement_s11_tags.txt | SN:6 | TN:54
Word: na-tag | Lemma: tag | a56_253to258_tags.txt | SN:119 | TN:11
Word: na-update | Lemma: update | a56_193to197_tags.txt | SN:60 | TN:2
Word: naabot | Lemma: abot | a56_212_tags.txt | SN:5 | TN:46
Word: naalis | Lemma: alis | a56_238to240_tags.txt | SN:38 | TN:2
Word: naantala | Lemma: antala | a56_211_tags.txt | SN:11 | TN:7
Word: naaprubahan | Lemma: apruba | a56_193to197_tags.txt | SN:51 | TN:49
Word: naatasan | Lemma: atas | a56_227_tags.txt | SN:8 | TN:14
Word: naayos | Lemma: ayos | a56_253to258_tags.txt | SN:173 | TN:34
Word: nabanggit | Lemma: banggit | a56_193to197_tags.txt | SN:59 | TN:5
Word: nabanggit | Lemma: banggit | a56_200_tags.txt | SN:2 | TN:16
Word: nabigay | Lemma: bigay | a56_213_tags.txt | SN:13 | TN:17
Word: nabigo | Lemma: bigo | a56_181to186_tags.txt | SN:14 | TN:14
Word: nabigo | Lemma: bigo | a56_193to197_tags.txt | SN:37 | TN:24
Word: nabigo | Lemma: bigo | a56_212_tags.txt | SN:21 | TN:24
Word: nabigyan | Lemma: bigay | a56_204_tags.txt | SN:20 | TN:1
Word: nabigyan | Lemma: bigay | a56_223_tags.txt | SN:1 | TN:14
Word: nabigyan | Lemma: bigay | a56_223_tags.txt | SN:20 | TN:3
Word: nabili | Lemma: bili | a56_200_tags.txt | SN:1 | TN:4
Word: nabuo | Lemma: buo | a56_193to197_tags.txt | SN:112 | TN:12
Word: nabuo | Lemma: buo | a56_253to258_tags.txt | SN:32 | TN:12
Word: nadagdag | Lemma: dagdag | a56_249_tags.txt | SN:2 | TN:26
Word: nag-aral | Lemma: aral | a56_226_tags.txt | SN:12 | TN:34
Word: nag-aral | Lemma: aral | a56_226_tags.txt | SN:16 | TN:7
Word: nag-aral | Lemma: aral | a56_226_tags.txt | SN:19 | TN:1
Word: nag-host | Lemma: host | a56_226_tags.txt | SN:2 | TN:13
Word: nag-isyu | Lemma: isyu | a56_211_tags.txt | SN:29 | TN:25
Word: nag-publish | Lemma: publish | a56_193to197_tags.txt | SN:81 | TN:2
Word: nag-udyok | Lemma: udyok | a56_238to240_tags.txt | SN:5 | TN:10
Word: nag-ukol | Lemma: ukol | a56_211_tags.txt | SN:7 | TN:7
Word: naganap | Lemma: ganap | a56_181to186_tags.txt | SN:2 | TN:16
Word: naganap | Lemma: ganap | a56_181to186_tags.txt | SN:11 | TN:6
Word: nagawa | Lemma: gawa | a56_238to240_tags.txt | SN:6 | TN:4
Word: nagawa | Lemma: gawa | a56_238to240_tags.txt | SN:44 | TN:7
Word: nagawang | Lemma: gawa | lopez_clement_s11_tags.txt | SN:39 | TN:11
Word: nagbago | Lemma: bago | a56_238to240_tags.txt | SN:69 | TN:3
Word: nagbalik | Lemma: balik | a56_238to240_tags.txt | SN:12 | TN:7
Word: nagbigay | Lemma: bigay | a56_193to197_tags.txt | SN:21 | TN:5
Word: nagbigay | Lemma: bigay | a56_193to197_tags.txt | SN:53 | TN:18
Word: nagbigay | Lemma: bigay | a56_193to197_tags.txt | SN:74 | TN:10
Word: nagbigay | Lemma: bigay | a56_224_tags.txt | SN:17 | TN:19
Word: nagbiro | Lemma: biro | a56_225_tags.txt | SN:25 | TN:1
Word: nagboluntaryo | Lemma: boluntaryo | a56_224_tags.txt | SN:28 | TN:3
Word: nagbuhat | Lemma: buhat | a56_226_tags.txt | SN:11 | TN:22
Word: nagbukas | Lemma: bukas | a56_193to197_tags.txt | SN:5 | TN:18
Word: nagdaan | Lemma: daan | a56_227_tags.txt | SN:20 | TN:3
Word: nagdaos | Lemma: daos | a56_235to237_tags.txt | SN:37 | TN:12
Word: nagdaos | Lemma: daos | a56_238to240_tags.txt | SN:71 | TN:9
Word: nagdeklara | Lemma: deklara | a56_235to237_tags.txt | SN:36 | TN:4
Word: nagdemanda | Lemma: demanda | a56_225_tags.txt | SN:10 | TN:2
Word: nagdraft | Lemma: draft | a56_193to197_tags.txt | SN:35 | TN:5
Word: nagdulot | Lemma: dulot | a56_198_tags.txt | SN:32 | TN:41
Word: nagdulot | Lemma: dulot | a56_204_tags.txt | SN:18 | TN:8
Word: naghabla | Lemma: habla | a56_238to240_tags.txt | SN:9 | TN:3
Word: naghanda | Lemma: handa | a56_193to197_tags.txt | SN:10 | TN:1
Word: naging | Lemma: maging | a56_224_tags.txt | SN:9 | TN:11
Word: naging | Lemma: maging | a56_193to197_tags.txt | SN:44 | TN:8
Word: naging | Lemma: maging | a56_193to197_tags.txt | SN:26 | TN:5
Word: naging | Lemma: maging | a56_193to197_tags.txt | SN:13 | TN:4
Word: naging | Lemma: maging | a56_247_tags.txt | SN:25 | TN:18
Word: naging | Lemma: maging | a56_235to237_tags.txt | SN:25 | TN:24
Word: naging | Lemma: maging | a56_247_tags.txt | SN:27 | TN:6
Word: naging | Lemma: maging | a56_227_tags.txt | SN:10 | TN:17
Word: naging | Lemma: naging | a56_228_tags.txt | SN:7 | TN:3
Word: naging | Lemma: maging | a56_193to197_tags.txt | SN:41 | TN:14
Word: naging | Lemma: maging | a56_238to240_tags.txt | SN:70 | TN:4
Word: naging | Lemma: maging | a56_235to237_tags.txt | SN:32 | TN:24
Word: naging | Lemma: maging | a56_193to197_tags.txt | SN:42 | TN:22
Word: naging | Lemma: maging | a56_238to240_tags.txt | SN:13 | TN:15
Word: naging | Lemma: maging | a56_253to258_tags.txt | SN:90 | TN:34
Word: naging | Lemma: maging | a56_247_tags.txt | SN:13 | TN:3
Word: naging | Lemma: maging | a56_212_tags.txt | SN:37 | TN:1
Word: naging | Lemma: maging | a56_227_tags.txt | SN:19 | TN:35
Word: naging | Lemma: maging | a56_193to197_tags.txt | SN:94 | TN:16
Word: naging | Lemma: naging | a56_212_tags.txt | SN:31 | TN:8
Word: naging | Lemma: maging | a56_225_tags.txt | SN:3 | TN:8
Word: naging | Lemma: maging | a56_198_tags.txt | SN:3 | TN:24
Word: naging | Lemma: maging | a56_227_tags.txt | SN:10 | TN:28
Word: naging | Lemma: maging | a56_238to240_tags.txt | SN:46 | TN:15
Word: naging | Lemma: maging | a56_228_tags.txt | SN:10 | TN:4
Word: naging | Lemma: maging | a56_224_tags.txt | SN:13 | TN:19
Word: naging | Lemma: maging | a56_227_tags.txt | SN:16 | TN:2
Word: naging | Lemma: maging | a56_226_tags.txt | SN:2 | TN:33
Word: naging | Lemma: maging | a56_198_tags.txt | SN:9 | TN:24
Word: naging | Lemma: maging | a56_198_tags.txt | SN:32 | TN:18
Word: naging | Lemma: maging | a56_224_tags.txt | SN:31 | TN:23
Word: naging | Lemma: maging | a56_225_tags.txt | SN:4 | TN:8
Word: naging | Lemma: maging | a56_238to240_tags.txt | SN:14 | TN:43
Word: naging | Lemma: maging | a56_227_tags.txt | SN:3 | TN:22
Word: naging | Lemma: maging | a56_235to237_tags.txt | SN:6 | TN:7
Word: naging | Lemma: maging | a56_238to240_tags.txt | SN:5 | TN:3
Word: naging | Lemma: maging | a56_225_tags.txt | SN:8 | TN:6
Word: naging | Lemma: maging | a56_198_tags.txt | SN:12 | TN:12
Word: nagkaloob | Lemma: loob | a56_224_tags.txt | SN:31 | TN:6
Word: nagkaloob | Lemma: loob | a56_238to240_tags.txt | SN:10 | TN:23
Word: nagkaroon | Lemma: mayroon | a56_225_tags.txt | SN:9 | TN:11
Word: nagkaroon | Lemma: mayroon | a56_181to186_tags.txt | SN:119 | TN:1
Word: nagkaroon | Lemma: mayroon | a56_181to186_tags.txt | SN:123 | TN:7
Word: nagkaroon | Lemma: mayroon | a56_198_tags.txt | SN:15 | TN:1
Word: nagkaroon | Lemma: mayroon | a56_223_tags.txt | SN:15 | TN:4
Word: nagkaroon | Lemma: mayroon | a56_224_tags.txt | SN:20 | TN:22
Word: nagkaroon | Lemma: mayroon | a56_226_tags.txt | SN:13 | TN:6
Word: nagkaroon | Lemma: mayroon | a56_226_tags.txt | SN:14 | TN:4
Word: nagkaroon | Lemma: mayroon | a56_247_tags.txt | SN:8 | TN:9
Word: nagkaroon | Lemma: mayroon | a56_227_tags.txt | SN:4 | TN:24
Word: nagkaroon | Lemma: mayroon | a56_247_tags.txt | SN:7 | TN:3
Word: nagkaroon | Lemma: mayroon | a56_238to240_tags.txt | SN:43 | TN:33
Word: nagkomentaryo | Lemma: komentaryo | a56_225_tags.txt | SN:28 | TN:19
Word: naglabas | Lemma: labas | a56_238to240_tags.txt | SN:43 | TN:3
Word: naglakbay | Lemma: lakbay | a56_193to197_tags.txt | SN:69 | TN:12
Word: naglatag | Lemma: latag | a56_226_tags.txt | SN:6 | TN:23
Word: naglayag | Lemma: layag | a56_212_tags.txt | SN:5 | TN:20
Word: naglikha | Lemma: likha | a56_211_tags.txt | SN:17 | TN:9
Word: naglikom | Lemma: likom | a56_238to240_tags.txt | SN:51 | TN:25
Word: naglimbag | Lemma: limbag | a56_228_tags.txt | SN:11 | TN:3
Word: naglimbag | Lemma: limbag | a56_238to240_tags.txt | SN:7 | TN:3
Word: naglingkod | Lemma: lingkod | a56_227_tags.txt | SN:10 | TN:46
Word: naglingkod | Lemma: lingkod | a56_227_tags.txt | SN:16 | TN:19
Word: naglingkod | Lemma: lingkod | a56_227_tags.txt | SN:18 | TN:1
Word: naglingkod | Lemma: lingkod | a56_228_tags.txt | SN:9 | TN:12
Word: nagmamaneho | Lemma: maneho | a56_235to237_tags.txt | SN:73 | TN:21
Word: nagmaniobra | Lemma: maniobra | a56_212_tags.txt | SN:17 | TN:12
Word: nagmula | Lemma: mula | a56_235to237_tags.txt | SN:8 | TN:24
Word: nagmula | Lemma: mula | a56_247_tags.txt | SN:14 | TN:7
Word: nagpabilis | Lemma: bilis | a56_204_tags.txt | SN:18 | TN:21
Word: nagpahayag | Lemma: hayag | a56_224_tags.txt | SN:21 | TN:19
Word: nagpahayag | Lemma: hayag | a56_225_tags.txt | SN:9 | TN:3
Word: nagpakasal | Lemma: kasal | a56_224_tags.txt | SN:12 | TN:6
Word: nagpakasal | Lemma: kasal | a56_224_tags.txt | SN:13 | TN:8
Word: nagpakita | Lemma: kita | a56_181to186_tags.txt | SN:8 | TN:75
Word: nagpakita | Lemma: kita | a56_181to186_tags.txt | SN:66 | TN:28
Word: nagpakita | Lemma: kita | a56_181to186_tags.txt | SN:113 | TN:11
Word: nagpakita | Lemma: kita | a56_181to186_tags.txt | SN:119 | TN:20
Word: nagpakita | Lemma: kita | a56_181to186_tags.txt | SN:126 | TN:2
Word: nagpakita | Lemma: kita | a56_227_tags.txt | SN:14 | TN:5
Word: nagpakita | Lemma: kita | a56_238to240_tags.txt | SN:14 | TN:13
Word: nagpamalas | Lemma: malas | a56_223_tags.txt | SN:5 | TN:25
Word: nagpanukala | Lemma: panukala | a56_253to258_tags.txt | SN:19 | TN:13
Word: nagpasimula | Lemma: simula | a56_181to186_tags.txt | SN:105 | TN:8
Word: nagpatibay | Lemma: tibay | a56_223_tags.txt | SN:5 | TN:5
Word: nagpatuloy | Lemma: tuloy | a56_193to197_tags.txt | SN:2 | TN:10
Word: nagpatuloy | Lemma: tuloy | a56_193to197_tags.txt | SN:70 | TN:13
Word: nagpatuloy | Lemma: tuloy | a56_224_tags.txt | SN:22 | TN:13
Word: nagpatuloy | Lemma: tuloy | a56_228_tags.txt | SN:20 | TN:37
Word: nagpayahag | Lemma: hayag | a56_181to186_tags.txt | SN:137 | TN:16
Word: nagplano | Lemma: plano | a56_253to258_tags.txt | SN:19 | TN:4
Word: nagpreserba | Lemma: preserba | a56_198_tags.txt | SN:19 | TN:1
Word: nagpumilit | Lemma: pilit | a56_224_tags.txt | SN:6 | TN:4
Word: nagresulta | Lemma: resulta | a56_224_tags.txt | SN:26 | TN:13
Word: nagretiro | Lemma: retiro | a56_223_tags.txt | SN:21 | TN:2
Word: nagsabi | Lemma: sabi | a56_214_tags.txt | SN:47 | TN:10
Word: nagsabing | Lemma: sabi | a56_223_tags.txt | SN:9 | TN:20
Word: nagsagawa | Lemma: gawa | a56_193to197_tags.txt | SN:71 | TN:3
Word: nagsagawa | Lemma: gawa | a56_204_tags.txt | SN:21 | TN:15
Word: nagsagawa | Lemma: gawa | a56_238to240_tags.txt | SN:51 | TN:14
Word: nagsalba | Lemma: salba | a56_223_tags.txt | SN:2 | TN:29
Word: nagsalita | Lemma: salita | a56_181to186_tags.txt | SN:6 | TN:32
Word: nagsama | Lemma: sama | a56_198_tags.txt | SN:23 | TN:10
Word: nagsarili | Lemma: sarili | a56_223_tags.txt | SN:14 | TN:11
Word: nagsenyas | Lemma: senyas | a56_213_tags.txt | SN:29 | TN:28
Word: nagsilbing | Lemma: silbi | a56_224_tags.txt | SN:9 | TN:18
Word: nagsimula | Lemma: mula | a56_198_tags.txt | SN:24 | TN:23
Word: nagsimula | Lemma: mula | a56_198_tags.txt | SN:30 | TN:13
Word: nagsimula | Lemma: simula | a56_213_tags.txt | SN:37 | TN:2
Word: nagsimula | Lemma: mula | a56_247_tags.txt | SN:6 | TN:52
Word: nagsimula | Lemma: mula | a56_247_tags.txt | SN:12 | TN:5
Word: nagsising | Lemma: sisi | a56_224_tags.txt | SN:20 | TN:19
Word: nagsulat | Lemma: sulat | a56_211_tags.txt | SN:19 | TN:8
Word: nagsulat | Lemma: sulat | a56_227_tags.txt | SN:4 | TN:59
Word: nagsulat | Lemma: sulat | a56_235to237_tags.txt | SN:62 | TN:7
Word: nagtagal | Lemma: tagal | a56_214_tags.txt | SN:7 | TN:2
Word: nagtagal | Lemma: tagal | a56_214_tags.txt | SN:10 | TN:2
Word: nagtagumpay | Lemma: tagumpay | a56_193to197_tags.txt | SN:112 | TN:1
Word: nagtagumpay | Lemma: tagumpay | a56_235to237_tags.txt | SN:61 | TN:3
Word: nagtali | Lemma: tali | a56_181to186_tags.txt | SN:105 | TN:4
Word: nagtapos | Lemma: tapos | a56_224_tags.txt | SN:16 | TN:8
Word: nagtapos | Lemma: tapos | a56_226_tags.txt | SN:19 | TN:16
Word: nagtapos | Lemma: tapos | a56_227_tags.txt | SN:11 | TN:15
Word: nagtatag | Lemma: tatag | a56_235to237_tags.txt | SN:35 | TN:3
Word: nagtatag | Lemma: tatag | a56_235to237_tags.txt | SN:59 | TN:5
Word: nagtulak | Lemma: tulak | a56_224_tags.txt | SN:29 | TN:2
Word: nagulat | Lemma: gulat | a56_193to197_tags.txt | SN:10 | TN:8
Word: nahamon | Lemma: hamon | a56_193to197_tags.txt | SN:102 | TN:23
Word: nahigitan | Lemma: higit | a56_213_tags.txt | SN:33 | TN:18
Word: nahuli | Lemma: huli | a56_213_tags.txt | SN:15 | TN:18
Word: nai-publish | Lemma: publish | a56_193to197_tags.txt | SN:85 | TN:21
Word: nai-publish | Lemma: publish | a56_193to197_tags.txt | SN:96 | TN:3
Word: nailimbag | Lemma: limbag | a56_227_tags.txt | SN:17 | TN:2
Word: nailimbag | Lemma: limbag | lopez_clement_s11_tags.txt | SN:56 | TN:6
Word: naipalabas | Lemma: labas | a56_198_tags.txt | SN:23 | TN:1
Word: naipaliwanag | Lemma: liwanag | a56_193to197_tags.txt | SN:110 | TN:24
Word: naipon | Lemma: ipon | a56_193to197_tags.txt | SN:5 | TN:12
Word: naisagawa | Lemma: gawa | a56_181to186_tags.txt | SN:11 | TN:8
Word: naisalokal | Lemma: lokal | a56_193to197_tags.txt | SN:89 | TN:29
Word: naisama | Lemma: sama | a56_223_tags.txt | SN:2 | TN:18
Word: naisulat | Lemma: sulat | a56_226_tags.txt | SN:15 | TN:8
Word: naiulat | Lemma: ulat | a56_193to197_tags.txt | SN:49 | TN:11
Word: naiwan | Lemma: iwan | a56_193to197_tags.txt | SN:17 | TN:4
Word: naiwan | Lemma: iwan | a56_193to197_tags.txt | SN:20 | TN:22
Word: naiwang | Lemma: iwan | a56_213_tags.txt | SN:43 | TN:16
Word: nakabuo | Lemma: buo | a56_193to197_tags.txt | SN:65 | TN:26
Word: nakagawa | Lemma: gawa | a56_181to186_tags.txt | SN:14 | TN:53
Word: nakagawa | Lemma: gawa | a56_193to197_tags.txt | SN:3 | TN:12
Word: nakagawa | Lemma: gawa | a56_213_tags.txt | SN:51 | TN:8
Word: nakahanap | Lemma: hanap | a56_214_tags.txt | SN:43 | TN:21
Word: nakaiwas | Lemma: iwas | a56_213_tags.txt | SN:10 | TN:29
